text,target,output,model_name,prompt_type,score,predicted_score
不好意思還是等著他們的確認信件。,1,不好意思還是等著他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
我還在等他們的確認信件。,3,我還在等他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
明顯地，我們還在等他們的確認信件。,4,明顯地，我們還在等他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
這兩件衣服的款式差不多，謝謝你幫我比較。,1,這兩件衣服的款式差不多，謝謝你幫我比較。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
這兩件衣服的款式差不多，真的不錯。,3,這兩件衣服的款式差不多，真的不錯。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,1
這兩件衣服的款式完全雷同。,4,這兩件衣服的款式完全雷同。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
麻煩你幫我們再買一些延長線。,1,麻煩你幫我們再買一些延長線。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
我們需要再買一些延長線。,3,我們需要再買一些延長線。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你們真的是蠻笨的，還不知道自己需要再買延長線。,4,你們真的是蠻笨的，還不知道自己需要再買延長線。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思，我想知道附近的公車站牌在哪裡。,1,不好意思，我想知道附近的公車站牌在哪裡。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你可以在附近的路上看到公車站牌。,3,你可以在附近的路上看到公車站牌。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你不知道這附近的公車站牌在哪裡？,4,你不知道這附近的公車站牌在哪裡？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
不用急，我還需要再想一下這件事情。,1,不用急，我還需要再想一下這件事情。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
我需要再想一想這件事情。,3,我需要再想一想這件事情。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
這件事情我需要再想一想，慢慢來就好。,4,這件事情我需要再想一想，慢慢來就好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,1
不好意思，我今天出門忘記帶雨傘了。,1,不好意思，我今天出門忘記帶雨傘了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
拜託你快幫我買一把雨傘。,3,拜託你快幫我買一把雨傘。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,1
真的是一點也不幸運，今天出門忘記帶雨傘了。,4,真的是一點也不幸運，今天出門忘記帶雨傘了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
這個價錢應該是可以在預算內的。,1,這個價錢應該是可以在預算內的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
這個價錢在預算範圍之內。,3,這個價錢在預算範圍之內。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
這個價錢完全符合預算。,4,這個價錢完全符合預算。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
不用急，我先去洗個手等等再來吃。,1,不用急，我先去洗個手等等再來吃。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你先等著，我先去洗個手再來吃。,3,你先等著，我先去洗個手再來吃。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你真的是很不耐煩的樣子，先去洗個手等等再來吃吧。,4,你真的是很不耐煩的樣子，先去洗個手等等再來吃吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不用急，我等等就會把這封信寄出去。,1,不用急，我等等就會把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
我要把這封信寄出去。,3,我要把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
明天我就要把這封信寄出去。,4,明天我就要把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
真的很抱歉，外面的雨好像已經停了。,1,真的很抱歉，外面的雨好像已經停了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
外面的雨好像已經停了。,3,外面的雨好像已經停了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你居然還不知道外面下了多少天的雨。,4,你居然還不知道外面下了多少天的雨。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不用急，我先把這段話記錄下來。,1,不用急，我先把這段話記錄下來。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
我先把這段話記錄下來。,3,我先把這段話記錄下來。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你還記得這段話嗎？,4,你還記得這段話嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
不用太在意，反正也沒關係。,1,不用太在意，反正也沒關係。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
拜託你別這樣說，反正也沒差。,3,拜託你別這樣說，反正也沒差。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你不是笨蛋，反正也沒差。,4,你不是笨蛋，反正也沒差。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不用急，我晚一點才會回到家。,1,不用急，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你應該等我一下，我晚一點才會回到家。,3,你應該等我一下，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你還是慢慢等著，我晚一點才會回到家。,4,你還是慢慢等著，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
不用擔心，最後的結果都是一樣的。,1,不用擔心，最後的結果都是一樣的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你到底有沒有點誠意？,3,你到底有沒有點誠意？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你不是笨蛋，最後都一樣。,4,你不是笨蛋，最後都一樣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不用太認真吧。,1,不用太認真吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你不用太認真就好。,3,你不用太認真就好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你根本不用這麼認真。,4,你根本不用這麼認真。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不用勉強就好。,1,不用勉強就好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你根本不用勉強就能通過。,3,你根本不用勉強就能通過。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你根本不用勉強就能過關。,4,你根本不用勉強就能過關。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
不用介意，隨便就好。,1,不用介意，隨便就好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你就隨便吧。,3,你就隨便吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你真的是一個天才，能夠如此隨便。,4,你真的是一個天才，能夠如此隨便。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不用擔心，應該還可以的。,1,不用擔心，應該還可以的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
應該還可以的。,3,應該還可以的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你還行得通。,4,你還行得通。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
我知道了。,1,我知道了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
知道了。,3,知道了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你還真會聽懂。,4,你還真會聽懂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
你高興就好，謝謝你。,1,你高興就好，謝謝你。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你高興就好。,3,你高興就好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你真的是一副高興的樣子。,4,你真的是一副高興的樣子。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真是不好意思說出這樣的話。,1,真是不好意思說出這樣的話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你居然還不知道這件事。,3,你居然還不知道這件事。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
真的是天才，能夠如此順利地說出這句話。,4,真的是天才，能夠如此順利地說出這句話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉，笑得太厲害了。,1,真的很抱歉，笑得太厲害了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
拜託你快點笑一笑。,3,拜託你快點笑一笑。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,1
你笑得真有夠瘋狂。,4,你笑得真有夠瘋狂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
是的。,1,是的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
什麼事？,3,什麼事？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
你根本就不知道自己在說什麼。,4,你根本就不知道自己在說什麼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
真的很抱歉，我不知道你在說什麼。,1,真的很抱歉，我不知道你在說什麼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
你根本就不想說話。,3,你根本就不想說話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你根本就不會唱歌。,4,你根本就不會唱歌。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思，算了吧。,1,不好意思，算了吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
拜託你別這樣。,3,拜託你別這樣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你根本就不想做。,4,你根本就不想做。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
喔。,1,喔。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
什麼事？,3,什麼事？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
什麼？,4,什麼？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,2
不好意思，麻煩你能告訴我你現在的狀況是什麼？,1,不好意思，麻煩你能告訴我你現在的狀況是什麼？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你到底有沒有搞清楚現在的狀況？,2,你到底有沒有搞清楚現在的狀況？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你到底有沒有搞清楚現在的狀況？,4,你到底有沒有搞清楚現在的狀況？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
真的很抱歉，麻煩你別再浪費我的口水跟我解釋了。,1,真的很抱歉，麻煩你別再浪費我的口水跟我解釋了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你不需要我再解釋了。,2,你不需要我再解釋了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是天生笨蛋，連解釋都需要別人浪費口水給你。,4,你真的是天生笨蛋，連解釋都需要別人浪費口水給你。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉你會這樣感受到。,1,真的很抱歉你會這樣感受到。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你這種態度讓人很想翻白眼。,2,你這種態度讓人很想翻白眼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你這種態度，真的是天生來配不上做人。,4,你這種態度，真的是天生來配不上做人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
這種處理方式我真的很難接受。,1,這種處理方式我真的很難接受。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
這種處理方式我完全無法接受。,2,這種處理方式我完全無法接受。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是天生來就該這樣做的。,4,你真的是天生來就該這樣做的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉，能不能在別的時候說這樣的話呢？,1,真的很抱歉，能不能在別的時候說這樣的話呢？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你一定要在這種時候潑冷水嗎？,2,你一定要在這種時候潑冷水嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
"你一定要在這種時候潑冷水嗎？（語氣等級 1）
你一定要在這種時候潑冷水嗎？（語氣等級 2）
拜託你別在這種時候潑冷水了。（語氣等級 3）
你一定是來潑冷水的時候了，真的是來得正好。（語氣等級 4）",4,"你一定要在這種時候潑冷水嗎？（語氣等級 1）
你一定要在這種時候潑冷水嗎？（語氣等級 2）
拜託你別在這種時候潑冷水了。（語氣等級 3）
你一定是來潑冷水的時候了，真的是來得正好。（語氣等級 4）",meta-llama/Llama-3.1-8B-Instruct,8-shot,4,1
不好意思，麻煩你能不能不要一直在那邊鬼打牆？,1,不好意思，麻煩你能不能不要一直在那邊鬼打牆？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
明明有事要做卻一直在那邊鬼打牆。,2,明明有事要做卻一直在那邊鬼打牆。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你不是笨蛋，才會一直在那邊鬼打牆吧,4,你不是笨蛋，才會一直在那邊鬼打牆吧,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
這種玩笑其實不太有趣。,1,這種玩笑其實不太有趣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
這種玩笑實在不夠有趣。,2,這種玩笑實在不夠有趣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你一定是天生無聊才會覺得這種玩笑好笑。,4,你一定是天生無聊才會覺得這種玩笑好笑。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思，我想知道你是否尊重我的意見。,1,不好意思，我想知道你是否尊重我的意見。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你有沒有尊重我的意見？,2,你有沒有尊重我的意見？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你到底有沒有在尊重我的意見？,4,你到底有沒有在尊重我的意見？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
你不覺得這樣的說法太誇張了嗎？,1,你不覺得這樣的說法太誇張了嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你以為世界是繞著你在轉的嗎？,2,你以為世界是繞著你在轉的嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你以為世界是繞著你在轉的嗎？（原句已經是語氣等級 4）,4,你以為世界是繞著你在轉的嗎？（原句已經是語氣等級 4）,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
這種低級的謊言你也敢說出口，真的很抱歉。,1,這種低級的謊言你也敢說出口，真的很抱歉。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
這種低級的謊言你敢說出口。,2,這種低級的謊言你敢說出口。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是天生一位大偉人，說出這種低級的謊言。,4,你真的是天生一位大偉人，說出這種低級的謊言。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
拜託你別再給我製造麻煩了。,1,拜託你別再給我製造麻煩了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
拜託你不要再給我製造麻煩了。,2,拜託你不要再給我製造麻煩了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你別再給我製造麻煩了。,4,拜託你別再給我製造麻煩了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
這種攤子你自己想辦法收拾吧。,1,這種攤子你自己想辦法收拾吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
這種攤子需要你自己來收拾。,2,這種攤子需要你自己來收拾。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是天生來就會管理這種爛攤子的料。,4,你真的是天生來就會管理這種爛攤子的料。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思，你的做事態度真的很不專業。,1,不好意思，你的做事態度真的很不專業。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你這種做事態度不太好。,2,你這種做事態度不太好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你這種做事態度真的是專業度不夠。,4,你這種做事態度真的是專業度不夠。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
你真是可憐到讓人無話可說。,1,你真是可憐到讓人無話可說。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你真的很可憐。,2,你真的很可憐。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你真的是天生一副讓人無話可說的模樣。,4,你真的是天生一副讓人無話可說的模樣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉，我們希望你能夠有點責任感。,1,真的很抱歉，我們希望你能夠有點責任感。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你應該有點責任感吧。,2,你應該有點責任感吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你到底有沒有一點責任感啊？,4,你到底有沒有一點責任感啊？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
真的很抱歉，我已經對你失望透頂了。,1,真的很抱歉，我已經對你失望透頂了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
我對你真的已經失望透頂了。,2,我對你真的已經失望透頂了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你不是笨蛋，才會讓我對你失望透頂。,4,你不是笨蛋，才會讓我對你失望透頂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思你有沒有在聽人講話啊？,1,不好意思你有沒有在聽人講話啊？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你到底有沒有在聽人講話啊？,2,你到底有沒有在聽人講話啊？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你到底有沒有在聽人講話啊？,4,你到底有沒有在聽人講話啊？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
真的很抱歉，麻煩你別再挑戰我的底線了。,1,真的很抱歉，麻煩你別再挑戰我的底線了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
拜託你別再挑戰我的底線了。,2,拜託你別再挑戰我的底線了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是很有膽量，挑戰我的底線。,4,你真的是很有膽量，挑戰我的底線。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉，麻煩你不要再干擾我的生活了。,1,真的很抱歉，麻煩你不要再干擾我的生活了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
拜託你不要再干擾我的生活了。,2,拜託你不要再干擾我的生活了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你別再來搗亂我的生活了。,4,拜託你別再來搗亂我的生活了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
真的很抱歉，但我想你可能會誤會我的意思。,1,真的很抱歉，但我想你可能會誤會我的意思。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你以為裝傻就能蒙混過關？,2,你以為裝傻就能蒙混過關？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你裝傻的本事還不夠好，還想混過去？,4,你裝傻的本事還不夠好，還想混過去？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉跟你合作的經驗不太好。,1,真的很抱歉跟你合作的經驗不太好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
跟你合作的經驗非常糟糕。,2,跟你合作的經驗非常糟糕。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是天生的災難製造者。,4,你真的是天生的災難製造者。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的希望你能稍微有點長進啊。,1,真的希望你能稍微有點長進啊。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你能不能稍微有點長進啊？,2,你能不能稍微有點長進啊？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你就是天生來就該這樣嗎？,4,你就是天生來就該這樣嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思問你這個問題。,1,不好意思問你這個問題。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你有沒有什麼問題？,2,你有沒有什麼問題？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
你是不是有問題？,4,你是不是有問題？,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思，我不太清楚你在問什麼事。,1,不好意思，我不太清楚你在問什麼事。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
我不關心這件事。,2,我不關心這件事。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是天生來就該當個無所事事的人。,4,你真的是天生來就該當個無所事事的人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
真的很抱歉，完全沒有用處。,1,真的很抱歉，完全沒有用處。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
沒有任何用處。,2,沒有任何用處。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你連一點用都沒有。,4,你連一點用都沒有。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思，麻煩你別在這裡添亂。,1,不好意思，麻煩你別在這裡添亂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
別在這裡添亂，麻煩你別亂放東西。,2,別在這裡添亂，麻煩你別亂放東西。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真會亂添亂。,4,你真會亂添亂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思你覺得我很沒用。,1,不好意思你覺得我很沒用。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你做得不夠好。,2,你做得不夠好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是個完全不靠譜的人。,4,你真的是個完全不靠譜的人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
麻煩你別再靠近我了。,1,麻煩你別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
別再靠近我了。,2,別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你別再靠近我了。,4,拜託你別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思，你可以不用在這裡待著。,1,不好意思，你可以不用在這裡待著。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
拜託你別在這裡亂跑。,2,拜託你別在這裡亂跑。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真會裝在這裡。,4,你真會裝在這裡。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思，我不想聽你說。,1,不好意思，我不想聽你說。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你不用說我就知道。,2,你不用說我就知道。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你真會說話。,4,你真會說話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
這不是廢話嗎？（語氣等級 4）,1,這不是廢話嗎？（語氣等級 4）,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
這不是廢話嗎？,2,這不是廢話嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你不是笨，你只是把天賦全部拿去說廢話了,4,你不是笨，你只是把天賦全部拿去說廢話了,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思你要離開了。,1,不好意思你要離開了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
拜託你快點離開。,2,拜託你快點離開。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你可以滾了，拜託快離開。,4,你可以滾了，拜託快離開。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思麻煩你別拖我下水。,1,不好意思麻煩你別拖我下水。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
別拖我下水。,2,別拖我下水。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你別拖我下水。,4,拜託你別拖我下水。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思你覺得我煩。,1,不好意思你覺得我煩。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你真的很煩。,2,你真的很煩。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你就是這麼一回事。,4,你就是這麼一回事。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
對不起，我覺得你多餘。,1,對不起，我覺得你多餘。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你根本不需要在這裡。,2,你根本不需要在這裡。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你根本多餘，還不如說你根本不需要存在。,4,你根本多餘，還不如說你根本不需要存在。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思他教得不是很好。,1,不好意思他教得不是很好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
他教學的方法有待改進。,2,他教學的方法有待改進。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
你教得真的是超爛。,4,你教得真的是超爛。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
不好意思，我現在有點忙。,1,不好意思，我現在有點忙。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你現在不需要我的幫助。,2,你現在不需要我的幫助。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
你真有空理我。,4,你真有空理我。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不用擔心了，真的很好。,1,不用擔心了，真的很好。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
好了吧。,2,好了吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你還是這麼天真。,4,你還是這麼天真。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,4
不好意思麻煩你別來礙眼。,1,不好意思麻煩你別來礙眼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
別來礙眼。,2,別來礙眼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你來礙眼。,4,你來礙眼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,4,3
你這樣做的確是很有禮貌，好像有動保協會在保護你嗎？,1,你這樣做的確是很有禮貌，好像有動保協會在保護你嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你這麼囂張，到底有什麼保證？,2,你這麼囂張，到底有什麼保證？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你別這樣囂張了，好像有動保協會在保護你似的。,3,拜託你別這樣囂張了，好像有動保協會在保護你似的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你站在那裡就像一個行走的失敗案例，真的很抱歉說這樣。,1,你站在那裡就像一個行走的失敗案例，真的很抱歉說這樣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你站在那裡就像一個行走的失敗案例。,2,你站在那裡就像一個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你站在那裡就像個行走的失敗案例。,3,你站在那裡就像個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你唱K的聲音真的是讓人重新珍惜安靜。,1,你唱K的聲音真的是讓人重新珍惜安靜。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你唱K的聲音讓全場重新珍惜安靜。,2,你唱K的聲音讓全場重新珍惜安靜。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你唱K的聲音能讓全場重新珍惜安靜。,3,你唱K的聲音能讓全場重新珍惜安靜。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你交上來的報告讓垃圾桶都有了尊嚴，謝謝你。,1,你交上來的報告讓垃圾桶都有了尊嚴，謝謝你。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你交上來的報告讓垃圾桶都有了尊嚴。,2,你交上來的報告讓垃圾桶都有了尊嚴。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你交上來的報告讓垃圾桶都有了尊嚴。,3,你交上來的報告讓垃圾桶都有了尊嚴。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉說這個話，但你知道你是直腸子，但也不能用嘴拉吧？,1,真的很抱歉說這個話，但你知道你是直腸子，但也不能用嘴拉吧？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
