text,target,output,model_name,prompt_type,score,predicted_score
這雙鞋子穿起來真的是太舒服了。,4,這雙鞋子穿起來真的是太舒服了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
不好意思，我對那個地方不太熟悉耶。,1,不好意思，我對那個地方不太熟悉耶。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
我對那個地方不太熟悉耶。,3,我對那個地方不太熟悉耶。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
我對那個地方不太熟悉耶。,4,我對那個地方不太熟悉耶。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
不好意思，還在等他們的確認信件。,1,不好意思，還在等他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
我還在等他們的確認信件。,3,我還在等他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
明顯地，我們還在等他們的確認信件。,4,明顯地，我們還在等他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
這兩件衣服的款式差不多，謝謝你幫我比較。,1,這兩件衣服的款式差不多，謝謝你幫我比較。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
這兩件衣服的款式差不多。,3,這兩件衣服的款式差不多。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
這兩件衣服的款式差不多，算是同一類型。,4,這兩件衣服的款式差不多，算是同一類型。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
我們需要再買一些延長線，麻煩你幫我們去買一下。,1,我們需要再買一些延長線，麻煩你幫我們去買一下。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
我們需要再買一些延長線。,3,我們需要再買一些延長線。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
我們需要再買一些延長線，麻煩你幫我們去買一下。,4,我們需要再買一些延長線，麻煩你幫我們去買一下。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
不好意思，我想知道附近的公車站牌在哪裡。,1,不好意思，我想知道附近的公車站牌在哪裡。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你可以在附近的路上找到公車站牌。,3,你可以在附近的路上找到公車站牌。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你不知道這附近的公車站牌在哪裡？,4,你不知道這附近的公車站牌在哪裡？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
不用急，我還需要再想一下這件事情。,1,不用急，我還需要再想一下這件事情。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
我需要再想一想這件事情。,3,我需要再想一想這件事情。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
這件事情我需要再想一想，麻煩你等一下。,4,這件事情我需要再想一想，麻煩你等一下。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
不好意思，我今天出門忘記帶雨傘了。,1,不好意思，我今天出門忘記帶雨傘了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
拜託你快幫我借一把雨傘吧。,3,拜託你快幫我借一把雨傘吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,1
真的是太糟糕了，忘記帶雨傘。,4,真的是太糟糕了，忘記帶雨傘。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
這個價錢在預算範圍之內，謝謝你幫我確認。,1,這個價錢在預算範圍之內，謝謝你幫我確認。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
這個價錢在預算範圍之內。,3,這個價錢在預算範圍之內。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
這個價錢在預算範圍之內。,4,這個價錢在預算範圍之內。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
不用急，我先去洗個手等等再來吃。,1,不用急，我先去洗個手等等再來吃。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
拜託你先去洗個手，等等再來吃。,3,拜託你先去洗個手，等等再來吃。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,1
你慢點，我先去洗個手再來吃。,4,你慢點，我先去洗個手再來吃。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
不用急，我等等就會把這封信寄出去。,1,不用急，我等等就會把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
我要把這封信寄出去。,3,我要把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
明天我就會把這封信寄出去。,4,明天我就會把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
真的不好意思麻煩你去看看外面雨停了沒。,1,真的不好意思麻煩你去看看外面雨停了沒。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
"語氣等級 1：外面的雨好像已經停了，真的是太好了。

語氣等級 2：外面的雨已經停了。

語氣等級 3：拜託，雨停了就趕快出來吧。

語氣等級 4：太好了，外面的雨終於停了，現在就能出門了。",3,"語氣等級 1：外面的雨好像已經停了，真的是太好了。

語氣等級 2：外面的雨已經停了。

語氣等級 3：拜託，雨停了就趕快出來吧。

語氣等級 4：太好了，外面的雨終於停了，現在就能出門了。",meta-llama/Llama-3.1-8B-Instruct,12-shot,3,1
"語氣等級 1：外面的雨好像已經停了，真的是太好了。

語氣等級 2：外面的雨已經停了。

語氣等級 3：拜託，雨停了就趕快出來吧。

語氣等級 4：上帝把天氣控制得如此完美，外面的雨已經停了。",4,"語氣等級 1：外面的雨好像已經停了，真的是太好了。

語氣等級 2：外面的雨已經停了。

語氣等級 3：拜託，雨停了就趕快出來吧。

語氣等級 4：上帝把天氣控制得如此完美，外面的雨已經停了。",meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
不用擔心，我先把這段話記錄下來。,1,不用擔心，我先把這段話記錄下來。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你先把這段話記錄下來。,3,你先把這段話記錄下來。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你還是記錄下來吧。,4,你還是記錄下來吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
沒關係的，大家都有不方便的時候。,1,沒關係的，大家都有不方便的時候。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你不用太在意，反正也沒關係。,3,你不用太在意，反正也沒關係。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你不是笨蛋，反正也沒差。,4,你不是笨蛋，反正也沒差。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不用急，慢慢等我吧，我晚一點才會回到家。,1,不用急，慢慢等我吧，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你不用等我，我晚一點才會回到家。,3,你不用等我，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你不用急著等我回家，我晚一點才會回到家。,4,你不用急著等我回家，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
不用擔心，最後的結果都是一樣的。,1,不用擔心，最後的結果都是一樣的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你到底有沒有點誠意？,3,你到底有沒有點誠意？,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你就是這麼一點也不聰明。,4,你就是這麼一點也不聰明。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不用太認真啦，慢慢來就好。,1,不用太認真啦，慢慢來就好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你真的很認真。,3,你真的很認真。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你根本就不需要那麼認真。,4,你根本就不需要那麼認真。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不用勉強就好。,1,不用勉強就好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你不用勉強就好。,3,你不用勉強就好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,1
你根本不用勉強就能通過。,4,你根本不用勉強就能通過。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
沒關係，隨便吧。,1,沒關係，隨便吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
你可以按照自己的喜好決定。,3,你可以按照自己的喜好決定。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你真的是很隨便。,4,你真的是很隨便。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
不用擔心，應該還可以的。,1,不用擔心，應該還可以的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
應該還可以的。,3,應該還可以的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你還行得通吧。,4,你還行得通吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
我知道了。,1,我知道了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
知道了。,3,知道了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你還真的是很慢。,4,你還真的是很慢。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很高興你這樣想。,1,真的很高興你這樣想。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你高興就好。,3,你高興就好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你真的是一顆太陽。,4,你真的是一顆太陽。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真是不好意思，我們才剛剛知道。,1,真是不好意思，我們才剛剛知道。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
原來如此。,3,原來如此。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
真的是太好了，原來如此。,4,真的是太好了，原來如此。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,1
真的很抱歉，笑得太厲害了。,1,真的很抱歉，笑得太厲害了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
拜託你能不能不要這樣笑了。,3,拜託你能不能不要這樣笑了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你一定是被我逗死了。,4,你一定是被我逗死了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
喔，好吧。,1,喔，好吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你說什麼？,3,你說什麼？,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
你根本就不想回答我。,4,你根本就不想回答我。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，我不知道你在說什麼。,1,真的很抱歉，我不知道你在說什麼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
你根本就不想說話。,3,你根本就不想說話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你還是不知道自己有多無聊。,4,你還是不知道自己有多無聊。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不好意思，算了吧。,1,不好意思，算了吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
拜託你能不能閉嘴，算了就算了。,3,拜託你能不能閉嘴，算了就算了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你根本就不想做了。,4,你根本就不想做了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
喔。,1,喔。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
沒有任何內容。,3,沒有任何內容。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
什麼？,4,什麼？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,2
真的很抱歉問你一次，麻煩你告訴我現在的狀況是怎樣。,1,真的很抱歉問你一次，麻煩你告訴我現在的狀況是怎樣。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你到底有沒有搞清楚現在的狀況？,2,你到底有沒有搞清楚現在的狀況？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你到底有沒有搞清楚現在的狀況？,4,你到底有沒有搞清楚現在的狀況？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，麻煩你再聽我解釋一下吧。,1,真的很抱歉，麻煩你再聽我解釋一下吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你不需要我再解釋了。,2,你不需要我再解釋了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真的是個需要別人一直解釋的傻瓜。,4,你真的是個需要別人一直解釋的傻瓜。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉你會這樣感受到。,1,真的很抱歉你會這樣感受到。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你這種態度讓人很想翻白眼。,2,你這種態度讓人很想翻白眼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你這種態度真的是讓人很想翻白眼。,4,你這種態度真的是讓人很想翻白眼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，我無法接受這種處理方式。,1,真的很抱歉，我無法接受這種處理方式。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
這種處理方式我完全無法接受。,2,這種處理方式我完全無法接受。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真的是天生來就該這樣做的。,4,你真的是天生來就該這樣做的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉，能不能在這種時候不說這樣的話呢？,1,真的很抱歉，能不能在這種時候不說這樣的話呢？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你一定要在這種時候潑冷水嗎？,2,你一定要在這種時候潑冷水嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你一定要在這種時候潑冷水嗎？（語氣等級 2）,4,你一定要在這種時候潑冷水嗎？（語氣等級 2）,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，麻煩你能不能不要一直在那邊鬼打牆。,1,真的很抱歉，麻煩你能不能不要一直在那邊鬼打牆。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你可以不要一直在那邊亂亂打字嗎？,2,你可以不要一直在那邊亂亂打字嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你不是笨蛋，才會一直在那邊鬼打牆,4,你不是笨蛋，才會一直在那邊鬼打牆,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
這種玩笑其實不太好笑。,1,這種玩笑其實不太好笑。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
這種玩笑實在不夠有趣。,2,這種玩笑實在不夠有趣。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你這種無聊的玩笑一點都不好笑，真的是天才。,4,你這種無聊的玩笑一點都不好笑，真的是天才。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉，能不能聽聽我的意見？,1,真的很抱歉，能不能聽聽我的意見？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你是否尊重我的意見？,2,你是否尊重我的意見？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
你到底有沒有在尊重我的意見？,4,你到底有沒有在尊重我的意見？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
你不覺得這樣的說法太不恰當了嗎？,1,你不覺得這樣的說法太不恰當了嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你以為世界是繞著你在轉的嗎？,2,你以為世界是繞著你在轉的嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
"你以為世界是繞著你在轉的嗎？（語氣等級 1：溫和） -> 哪裡說世界是繞著你在轉的？

（語氣等級 2：中性） -> 你以為世界是繞著你在轉的？拜託你有點常識。

（語氣等級 3：不滿） -> 你以為世界是繞著你在轉的？你這種自我中心的想法真的是有夠可笑的。

（語氣等級 4：酸） -> 哪裡說世界是繞著你在轉的？你這種想法真的是天才的典範。",4,"你以為世界是繞著你在轉的嗎？（語氣等級 1：溫和） -> 哪裡說世界是繞著你在轉的？

（語氣等級 2：中性） -> 你以為世界是繞著你在轉的？拜託你有點常識。

（語氣等級 3：不滿） -> 你以為世界是繞著你在轉的？你這種自我中心的想法真的是有夠可笑的。

（語氣等級 4：酸） -> 哪裡說世界是繞著你在轉的？你這種想法真的是天才的典範。",meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
這種低級的謊言你也敢說出口，真的很抱歉。,1,這種低級的謊言你也敢說出口，真的很抱歉。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
這種低級的謊言你敢說出口嗎？,2,這種低級的謊言你敢說出口嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真的是天生低智商，還敢說這種蠻不講理的話。,4,你真的是天生低智商，還敢說這種蠻不講理的話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
拜託你不要再給我製造麻煩了。,1,拜託你不要再給我製造麻煩了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
拜託你不要再給我製造麻煩了。,2,拜託你不要再給我製造麻煩了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你別再給我製造麻煩了。,4,拜託你別再給我製造麻煩了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
這種攤子你自己想辦法收拾吧。,1,這種攤子你自己想辦法收拾吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
這種攤子需要你自己來收拾。,2,這種攤子需要你自己來收拾。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真的是很有能力，能夠自己收拾這種爛攤子。,4,你真的是很有能力，能夠自己收拾這種爛攤子。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉你覺得我這樣做事態度不專業。,1,真的很抱歉你覺得我這樣做事態度不專業。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
你這種做事態度真的很不專業。,2,你這種做事態度真的很不專業。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你這種做事態度真的是專業度不夠。,4,你這種做事態度真的是專業度不夠。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
你真是可憐到讓人無話可說。,1,你真是可憐到讓人無話可說。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你真的很可憐。,2,你真的很可憐。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你真是可憐到讓人無話可說。,4,你真是可憐到讓人無話可說。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉問你這個問題。,1,真的很抱歉問你這個問題。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你應該有點責任感吧。,2,你應該有點責任感吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你到底有沒有一點責任感啊？,4,你到底有沒有一點責任感啊？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，我對你已經失望透頂了。,1,真的很抱歉，我對你已經失望透頂了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
我對你真的已經失望透頂了。,2,我對你真的已經失望透頂了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你不是笨蛋，你只是把天賦全部拿去呼吸了,4,你不是笨蛋，你只是把天賦全部拿去呼吸了,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉，能不能稍微聽人講話啊？,1,真的很抱歉，能不能稍微聽人講話啊？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你到底有沒有在聽人講話啊？,2,你到底有沒有在聽人講話啊？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你到底有沒有在聽人講話啊？,4,你到底有沒有在聽人講話啊？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，麻煩你不要再挑戰我的底線了。,1,真的很抱歉，麻煩你不要再挑戰我的底線了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
拜託你別再挑戰我的底線了。,2,拜託你別再挑戰我的底線了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你別再逼我走到這一步了。,4,拜託你別再逼我走到這一步了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，麻煩你能不能不要再干擾我的生活了。,1,真的很抱歉，麻煩你能不能不要再干擾我的生活了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
拜託你不要再干擾我的生活了。,2,拜託你不要再干擾我的生活了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你能不能不要再干擾我的生活了。,4,拜託你能不能不要再干擾我的生活了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，但你以為裝傻就可以混過去嗎？,1,真的很抱歉，但你以為裝傻就可以混過去嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你以為裝傻就能蒙混過關？,2,你以為裝傻就能蒙混過關？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你裝傻的本事還不夠好，還想混過去？,4,你裝傻的本事還不夠好，還想混過去？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉跟你合作的經驗不太好。,1,真的很抱歉跟你合作的經驗不太好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
跟你合作實在很不順利。,2,跟你合作實在很不順利。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你不是笨手笨腳，你只是把天賦全部拿去做事了,4,你不是笨手笨腳，你只是把天賦全部拿去做事了,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉，希望你能稍微有點長進啊。,1,真的很抱歉，希望你能稍微有點長進啊。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你能不能稍微有點長進啊？,2,你能不能稍微有點長進啊？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你不是笨蛋，你只是把天賦全部拿去呼吸了,4,你不是笨蛋，你只是把天賦全部拿去呼吸了,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不用擔心，我會幫你解決。,1,不用擔心，我會幫你解決。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你有沒有什麼問題？,2,你有沒有什麼問題？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
你是不是有問題？,4,你是不是有問題？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
不好意思，我不太清楚你在說什麼。,1,不好意思，我不太清楚你在說什麼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你不用理我。,2,你不用理我。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
你真的是很有趣，總是能夠讓人知道你根本不關心別人的感受。,4,你真的是很有趣，總是能夠讓人知道你根本不關心別人的感受。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉，完全沒有用到。,1,真的很抱歉，完全沒有用到。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
沒有任何用處。,2,沒有任何用處。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你連一點用都沒有。,4,你連一點用都沒有。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
不好意思，麻煩你別在這裡添亂。,1,不好意思，麻煩你別在這裡添亂。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
別在這裡添亂，麻煩你別亂放東西。,2,別在這裡添亂，麻煩你別亂放東西。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真的是來這裡亂丟垃圾的嗎？,4,你真的是來這裡亂丟垃圾的嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉你覺得我沒用。,1,真的很抱歉你覺得我沒用。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你做得不夠好。,2,你做得不夠好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你根本就是個無用之人。,4,你根本就是個無用之人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的麻煩你別再靠近我了。,1,真的麻煩你別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
別再靠近我了。,2,別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你別再靠近我了。,4,拜託你別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
不好意思，你能不能不要在這裡裝一下。,1,不好意思，你能不能不要在這裡裝一下。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
拜託你能不能不要在這裡裝了。,2,拜託你能不能不要在這裡裝了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真會裝在這裡。,4,你真會裝在這裡。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不好意思，我不想聽你說。,1,不好意思，我不想聽你說。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你不用一直說了。,2,你不用一直說了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你別再說了。,4,拜託你別再說了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
不好意思，這不是廢話嗎？,1,不好意思，這不是廢話嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
這不是廢話嗎？,2,這不是廢話嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你還真的是這麼無腦。,4,你還真的是這麼無腦。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
真的很抱歉，但你可以先離開一下吧。,1,真的很抱歉，但你可以先離開一下吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
拜託你趕快離開。,2,拜託你趕快離開。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你可以滾了。,4,你可以滾了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉麻煩你幫我提醒一下。,1,真的很抱歉麻煩你幫我提醒一下。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
別拖我下水。,2,別拖我下水。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真會玩我，別拖我下水。,4,你真會玩我，別拖我下水。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉讓你覺得煩。,1,真的很抱歉讓你覺得煩。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你真的很煩。,2,你真的很煩。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你真的是個麻煩鬼。,4,你真的是個麻煩鬼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
不好意思，你的存在感似乎不太強。,1,不好意思，你的存在感似乎不太強。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你根本多餘。,2,你根本多餘。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你根本多餘，好像是來給我們添麻煩的。,4,你根本多餘，好像是來給我們添麻煩的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不好意思，他的教學方法可能需要改善一下。,1,不好意思，他的教學方法可能需要改善一下。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
他教得不太好。,2,他教得不太好。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
他教得簡直是個天才。,4,他教得簡直是個天才。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不好意思，我現在有點忙。,1,不好意思，我現在有點忙。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你有事嗎？,2,你有事嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
你真的是很不容易被理的。,4,你真的是很不容易被理的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
不用擔心的，真的就好了。,1,不用擔心的，真的就好了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
好了吧。,2,好了吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你還想再抱怨什麼？,4,你還想再抱怨什麼？,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,3
真的很抱歉，麻煩你別來礙眼。,1,真的很抱歉，麻煩你別來礙眼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
別來礙眼，麻煩你別來礙眼。,2,別來礙眼，麻煩你別來礙眼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你來礙眼。,4,你來礙眼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,4,4
你這麼囂張，真的很不好意思讓你這樣做。,1,你這麼囂張，真的很不好意思讓你這樣做。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
