text,target,output,model_name,prompt_type,score,predicted_score
這條褲子的材質怎麼摸起來這麼軟。,3,這條褲子的材質怎麼摸起來這麼軟。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
這條褲子的材質摸起來好像是用廉價合成纖維做的。,4,這條褲子的材質摸起來好像是用廉價合成纖維做的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
喔，沒關係，我幫你也可以吧。,1,喔，沒關係，我幫你也可以吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
好啦好啦，你就讓我幫忙吧。,3,好啦好啦，你就讓我幫忙吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,1
看來你真的很想自己來做呢。,4,看來你真的很想自己來做呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
下個月的行程我還沒確定，抱歉可能無法配合你的時間。,1,下個月的行程我還沒確定，抱歉可能無法配合你的時間。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
下個月的行程你能快點確定嗎？,3,下個月的行程你能快點確定嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
下個月的行程我還沒確定，真是抱歉。,4,下個月的行程我還沒確定，真是抱歉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,1
請問路口的紅綠燈是不是壞掉了？,1,請問路口的紅綠燈是不是壞掉了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
路口的紅綠燈明顯有問題，影響交通安全。,3,路口的紅綠燈明顯有問題，影響交通安全。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
看來路口的紅綠燈已經不太聰明了呢。,4,看來路口的紅綠燈已經不太聰明了呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，我們是不是可以準備出發了？,1,喔，我們是不是可以準備出發了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我們到底還要等多久才能出發？,3,我們到底還要等多久才能出發？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
是時候準備出發了嗎？,4,是時候準備出發了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
不好意思，請問那邊的燈光能稍微亮一點嗎？,1,不好意思，請問那邊的燈光能稍微亮一點嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你們能不能調亮那邊的燈？,3,你們能不能調亮那邊的燈？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
你們是不是忘記開燈了啊，真神氣。,4,你們是不是忘記開燈了啊，真神氣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，會不會我們忘記買醬油了？,1,喔，會不會我們忘記買醬油了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我們不是應該買點醬油嗎？,3,我們不是應該買點醬油嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
你是不是忘記我們需要買醬油了？,4,你是不是忘記我們需要買醬油了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
這雙鞋子穿起來似乎很舒適。,1,這雙鞋子穿起來似乎很舒適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
這雙鞋子穿起來還不錯。,3,這雙鞋子穿起來還不錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
這雙鞋子看起來舒適度還不錯。,4,這雙鞋子看起來舒適度還不錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
喔，我對那個地方不太熟悉，麻煩你指點一下吧。,1,喔，我對那個地方不太熟悉，麻煩你指點一下吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我對那個地方不太熟悉，你能帶路嗎？,3,我對那個地方不太熟悉，你能帶路嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,1
我對那個地方的路線不太熟悉呢。,4,我對那個地方的路線不太熟悉呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
請稍等，我還在等待他們的確認信件。,1,請稍等，我還在等待他們的確認信件。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我還在等他們的確認信件，實在有點煩人。,3,我還在等他們的確認信件，實在有點煩人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
我還在等他們的確認信件，真無趣。,4,我還在等他們的確認信件，真無趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
這兩件衣服的款式是不是很相似呢？,1,這兩件衣服的款式是不是很相似呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
這兩件衣服的款式實在太相似了。,3,這兩件衣服的款式實在太相似了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
這兩件衣服的款式還真像。,4,這兩件衣服的款式還真像。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
不好意思，我們需要再買一些延長線。,1,不好意思，我們需要再買一些延長線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我們需要再買一些延長線，否則會不方便。,3,我們需要再買一些延長線，否則會不方便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
我們需要再買一些延長線，真不懂為什麼之前沒買足夠的。,4,我們需要再買一些延長線，真不懂為什麼之前沒買足夠的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
請問這附近的公車站牌在哪裡？,1,請問這附近的公車站牌在哪裡？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你能告訴我附近的公車站牌在哪裡嗎？,3,你能告訴我附近的公車站牌在哪裡嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,1
你是指那個用來等車的招牌嗎？,4,你是指那個用來等車的招牌嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
喔，這件事情我需要再想一想，麻煩你等我一下吧。,1,喔，這件事情我需要再想一想，麻煩你等我一下吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
這件事情你能快點給我決定嗎？,3,這件事情你能快點給我決定嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
這件事情我需要再想一想，真不懂你怎麼能這麼快就做決定。,4,這件事情我需要再想一想，真不懂你怎麼能這麼快就做決定。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，你今天出門沒有帶雨傘吧？,1,喔，你今天出門沒有帶雨傘吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我今天出門怎麼忘記帶雨傘了？,3,我今天出門怎麼忘記帶雨傘了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
我今天出門真是忘記帶雨傘了。,4,我今天出門真是忘記帶雨傘了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
這個價錢似乎在我們的預算內，謝謝。,1,這個價錢似乎在我們的預算內，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
這個價錢在預算內應該是可以的。,3,這個價錢在預算內應該是可以的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
這個價錢意外地在預算範圍之內。,4,這個價錢意外地在預算範圍之內。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
不好意思，我先去洗個手，等等再來吃。,1,不好意思，我先去洗個手，等等再來吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
等等我洗完手再來吃。,3,等等我洗完手再來吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,1
我先去洗個手，然後再來吃吧。,4,我先去洗個手，然後再來吃吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,1
不好意思，我等等要把這封信寄出去。,1,不好意思，我等等要把這封信寄出去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我需要你現在馬上把這封信寄出去。,3,我需要你現在馬上把這封信寄出去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
我等等要把這封信寄出去，真不錯。,4,我等等要把這封信寄出去，真不錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,1
外面的雨好像已經停了，請問可以出門了嗎？,1,外面的雨好像已經停了，請問可以出門了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
外面的雨應該已經停了吧。,3,外面的雨應該已經停了吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
看來外面的雨已經停得差不多了呢。,4,看來外面的雨已經停得差不多了呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
真是不好意思，讓我先記錄這段話。,1,真是不好意思，讓我先記錄這段話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我需要你現在就記下這段話。,3,我需要你現在就記下這段話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
我記錄下這段話，真無聊。,4,我記錄下這段話，真無聊。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，沒關係，我不在乎。,1,喔，沒關係，我不在乎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
隨便你，反正我不在乎。,3,隨便你，反正我不在乎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
隨便你怎麼說，我本來就不在乎。,4,隨便你怎麼說，我本來就不在乎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
不好意思，我晚一點才會回到家。,1,不好意思，我晚一點才會回到家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你最好不要期待我晚一點回家。,3,你最好不要期待我晚一點回家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
我晚點才會回家，真是抱歉。,4,我晚點才會回家，真是抱歉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,1
喔，無論我們選擇什麼，結果都差不多吧。,1,喔，無論我們選擇什麼，結果都差不多吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
不滿（Direct Anger/Complaint）：反正最後都一樣。,3,不滿（Direct Anger/Complaint）：反正最後都一樣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
反正最後都一樣，真不意外。,4,反正最後都一樣，真不意外。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，不用太認真吧。,1,喔，不用太認真吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
不用太認真啦。,3,不用太認真啦。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
不用太認真啦，真無聊。,4,不用太認真啦，真無聊。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
沒問題，隨時可以。,1,沒問題，隨時可以。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
好啊，不勉強。,3,好啊，不勉強。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
好啊，看來你很渴望。,4,好啊，看來你很渴望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
沒關係，隨便你。,1,沒關係，隨便你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
沒意見，隨便。,3,沒意見，隨便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
沒意見，隨便。,4,沒意見，隨便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，感覺還不錯。,1,喔，感覺還不錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
還可以吧。,3,還可以吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
好像還行吧，真不錯的樣子。,4,好像還行吧，真不錯的樣子。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
哦，謝謝你告訴我。,1,哦，謝謝你告訴我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
哦好知道了。,3,哦好知道了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
哦，原來如此。,4,哦，原來如此。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
你高興就好，謝謝關心。,1,你高興就好，謝謝關心。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
你高興就好。,3,你高興就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
你高興就好，真棒。,4,你高興就好，真棒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，原來如此。,1,喔，原來如此。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
明白了。,3,明白了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
看來你已經懂了。,4,看來你已經懂了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,2
喔，真是太有趣了！,1,喔，真是太有趣了！,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你真的很有趣，快笑死。,3,你真的很有趣，快笑死。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
看來你真的很懂笑。,4,看來你真的很懂笑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
嗯是嗯。,1,嗯是嗯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
是喔，真無趣。,3,是喔，真無趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
嗯哼是嗯哼。,4,嗯哼是嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
嗯哼，對不起讓你不舒服。,1,嗯哼，對不起讓你不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
嗯哼。,3,嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,2
嗯哼，真不愧是天才。,4,嗯哼，真不愧是天才。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，算了吧。,1,喔，算了吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
真是夠了。,3,真是夠了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
看吧，我就說吧。,4,看吧，我就說吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，謝謝你。,1,喔，謝謝你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
喔，說得對。,3,喔，說得對。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,1
喔，真不錯的選擇。,4,喔，真不錯的選擇。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,1
抱歉，請問你能了解一下現在的情況嗎？,1,抱歉，請問你能了解一下現在的情況嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你是否理解現在的狀況？,2,你是否理解現在的狀況？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你怎麼還沒搞懂現在的狀況？,4,你怎麼還沒搞懂現在的狀況？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
抱歉，麻煩你能讓我解釋一下嗎？,1,抱歉，麻煩你能讓我解釋一下嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
不需要進一步解釋。,2,不需要進一步解釋。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
看來你是沒打算聽我說話呢。,4,看來你是沒打算聽我說話呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你的態度令我有些不悅。,1,喔，你的態度令我有些不悅。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
你這種態度顯然不受歡迎。,2,你這種態度顯然不受歡迎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你這種態度真是令人佩服，肯定花了不少時間培養。,4,你這種態度真是令人佩服，肯定花了不少時間培養。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
抱歉，我無法接受這樣的處理方式。,1,抱歉，我無法接受這樣的處理方式。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
這種處理方式與我的期望有出入。,2,這種處理方式與我的期望有出入。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
這種處理方式真是太天才了，我完全無法接受。,4,這種處理方式真是太天才了，我完全無法接受。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，抱歉讓你覺得這樣的話很不舒服吧。,1,喔，抱歉讓你覺得這樣的話很不舒服吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你在這種時候潑冷水嗎？,2,你在這種時候潑冷水嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你這麼做真有智慧，選擇在這種時候潑冷水。,4,你這麼做真有智慧，選擇在這種時候潑冷水。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，請你不要一直鬼打牆吧。,1,喔，請你不要一直鬼打牆吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
請停止重複無意義的對話。,2,請停止重複無意義的對話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
嗯，真有趣，你似乎很享受鬼打牆的感覺呢。,4,嗯，真有趣，你似乎很享受鬼打牆的感覺呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
抱歉，像這樣的無聊玩笑並不吸引人。,1,抱歉，像這樣的無聊玩笑並不吸引人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
這種玩笑的內容乏味，不具笑點。,2,這種玩笑的內容乏味，不具笑點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
這種無聊的玩笑看起來真的很不有趣。,4,這種無聊的玩笑看起來真的很不有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，抱歉，我想我可能沒有完全理解你的想法。,1,喔，抱歉，我想我可能沒有完全理解你的想法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你在我的意見上有沒有尊重？,2,你在我的意見上有沒有尊重？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你怎麼會在意我的看法呢？,4,你怎麼會在意我的看法呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，世界是繞著所有人轉的，不是只繞著你轉。,1,喔，世界是繞著所有人轉的，不是只繞著你轉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你認為世界是以你為中心運轉的嗎？,2,你認為世界是以你為中心運轉的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你真以為世界是繞著你在轉的嗎？,4,你真以為世界是繞著你在轉的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，說這種低等的謊言你覺得很舒適嗎？,1,喔，說這種低等的謊言你覺得很舒適嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
說出這種低質量謊言是勇敢的。,2,說出這種低質量謊言是勇敢的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
這種低級的謊言你竟然敢說出口，真是令人驚訝。,4,這種低級的謊言你竟然敢說出口，真是令人驚訝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
請你以後不要再給我製造麻煩了，謝謝。,1,請你以後不要再給我製造麻煩了，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
請停止製造困擾，謝謝。,2,請停止製造困擾，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
別再惹我生氣了，拜託。,4,別再惹我生氣了，拜託。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，關於這個爛攤子，你能否幫忙處理一下？,1,喔，關於這個爛攤子，你能否幫忙處理一下？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
這種爛攤子請你自己處理。,2,這種爛攤子請你自己處理。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
這種爛攤子你自己嘗試解決吧。,4,這種爛攤子你自己嘗試解決吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，你的做事方式似乎不太專業吧。,1,喔，你的做事方式似乎不太專業吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你這種做事態度明顯不符合專業標準。,2,你這種做事態度明顯不符合專業標準。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你這種做事態度真是令人嘆為觀止呢。,4,你這種做事態度真是令人嘆為觀止呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你似乎面臨了不少困難。,1,喔，你似乎面臨了不少困難。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你已經貧窮到沒有任何話題了。,2,你已經貧窮到沒有任何話題了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
看來你是那種連安慰的話都想省略的人呢。,4,看來你是那種連安慰的話都想省略的人呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你會不會有點責任感呢？,1,喔，你會不會有點責任感呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你是否有責任感的跡象？,2,你是否有責任感的跡象？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你怎麼會有責任感這種東西呢？,4,你怎麼會有責任感這種東西呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
我很抱歉讓你感到失望。,1,我很抱歉讓你感到失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我已經感覺到與你之間的信任正在減少。,2,我已經感覺到與你之間的信任正在減少。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
看來你已經練就了透頂的失望。,4,看來你已經練就了透頂的失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你有沒有聽到別人在說話呢？,1,喔，你有沒有聽到別人在說話呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你是否曾聽過他人說話？,2,你是否曾聽過他人說話？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你怎麼會想知道別人在說什麼呢？,4,你怎麼會想知道別人在說什麼呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，麻煩你別再測試我的忍耐極限了，謝謝。,1,喔，麻煩你別再測試我的忍耐極限了，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
不要再試圖測試我的忍耐極限。,2,不要再試圖測試我的忍耐極限。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你真會挑戰人家的底線呢。,4,你真會挑戰人家的底線呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，麻煩你能不要再干擾我的生活了嗎？,1,喔，麻煩你能不要再干擾我的生活了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
請停止干擾我的生活。,2,請停止干擾我的生活。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
真是抱歉，能不能不要再打擾我的生活了。,4,真是抱歉，能不能不要再打擾我的生活了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，別以為假裝不懂就能逃避責任吧。,1,喔，別以為假裝不懂就能逃避責任吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
裝傻是不可能蒙混過去的。,2,裝傻是不可能蒙混過去的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
裝傻也沒辦法瞞過所有人呢。,4,裝傻也沒辦法瞞過所有人呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
抱歉合作起來好像有些困難。,1,抱歉合作起來好像有些困難。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
跟你合作出現了許多問題。,2,跟你合作出現了許多問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
跟你合作真的是一場意外的樂趣。,4,跟你合作真的是一場意外的樂趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,1
喔，能不能請你稍微成長一下呢？,1,喔，能不能請你稍微成長一下呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你目前的發展程度如何？,2,你目前的發展程度如何？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
看來你已經達到人生巔峰了呢！,4,看來你已經達到人生巔峰了呢！,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你是不是有問題？,1,喔，你是不是有問題？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你似乎有疑問？,2,你似乎有疑問？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你是不是有問題？,4,你是不是有問題？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，關於這個問題，我不太清楚。,1,喔，關於這個問題，我不太清楚。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
對這件事與我無關。,2,對這件事與我無關。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
哦，你好像對這件事不感興趣呢。,4,哦，你好像對這件事不感興趣呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
抱歉，似乎一點用都沒有。,1,抱歉，似乎一點用都沒有。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
這句話沒有任何效果。,2,這句話沒有任何效果。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
看來你的能力並沒有想像中那麼厲害呢。,4,看來你的能力並沒有想像中那麼厲害呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
不好意思，請你不要在這裡亂。,1,不好意思，請你不要在這裡亂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
請不要在這裡製造混亂。,2,請不要在這裡製造混亂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
別在這裡添亂，你想的太天真了。,4,別在這裡添亂，你想的太天真了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
抱歉，我覺得你可能需要一些幫助。,1,抱歉，我覺得你可能需要一些幫助。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你表現得不太好。,2,你表現得不太好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
嗯，真不愧是個天才。,4,嗯，真不愧是個天才。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
不好意思，請你離我遠一點。,1,不好意思，請你離我遠一點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
請遠離我。,2,請遠離我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你是不是忘記洗澡了？,4,你是不是忘記洗澡了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你不用在這裡假裝了。,1,喔，你不用在這裡假裝了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你在這裡假裝的行為很明顯。,2,你在這裡假裝的行為很明顯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
看來你對自己很有自信呢。,4,看來你對自己很有自信呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
