text,target,output,model_name,prompt_type,score,predicted_score
這條褲子的材質摸起來好像是用再生塑膠做的，真有趣。,4,這條褲子的材質摸起來好像是用再生塑膠做的，真有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
不用急，我來幫你就好，謝謝。,1,不用急，我來幫你就好，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
好啦好啦，你就讓我來做吧。,3,好啦好啦，你就讓我來做吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
看吧，你的天份就是在煮飯,4,看吧，你的天份就是在煮飯,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
下個月的行程我還沒確定，抱歉可能要麻煩你再等等。,1,下個月的行程我還沒確定，抱歉可能要麻煩你再等等。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
下個月的行程你能等我一下嗎？,3,下個月的行程你能等我一下嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
下個月的行程我還沒確定，怎麼了嗎？,4,下個月的行程我還沒確定，怎麼了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
不好意思，路口的紅綠燈似乎有問題。,1,不好意思，路口的紅綠燈似乎有問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
路口的紅綠燈明顯有問題，快去檢查一下。,3,路口的紅綠燈明顯有問題，快去檢查一下。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
路口的紅綠燈真是聰明，能自己壞掉。,4,路口的紅綠燈真是聰明，能自己壞掉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我們到底還要等多久才能出發？,3,我們到底還要等多久才能出發？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
是時候讓你展現你的準備了嗎？,4,是時候讓你展現你的準備了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
不好意思，請問你能幫我調亮一下那邊的燈光嗎？,1,不好意思，請問你能幫我調亮一下那邊的燈光嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你能把燈光調亮一點嗎？,3,你能把燈光調亮一點嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
你真是天才，怎麼發現燈光暗了呢！,4,你真是天才，怎麼發現燈光暗了呢！,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，我們有沒有忘記買醬油？,1,不好意思，我們有沒有忘記買醬油？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我們不是早就該買瓶醬油嗎？,3,我們不是早就該買瓶醬油嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
你是不是忘記我們需要買醬油了？,4,你是不是忘記我們需要買醬油了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
這雙鞋子穿起來似乎很舒適，對吧？,1,這雙鞋子穿起來似乎很舒適，對吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
這雙鞋子舒適度還可以。,3,這雙鞋子舒適度還可以。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
這雙鞋子穿起來真是舒適到不行。,4,這雙鞋子穿起來真是舒適到不行。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
不好意思，我對那個地方不太熟悉。,1,不好意思，我對那個地方不太熟悉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我對那個地方不太熟悉，你能帶路嗎？,3,我對那個地方不太熟悉，你能帶路嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
我對那個地方的路線熟悉度可以用爛來形容。,4,我對那個地方的路線熟悉度可以用爛來形容。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
您還在等待他們的確認信件嗎？,1,您還在等待他們的確認信件嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
我還在等他們的確認信件。,3,我還在等他們的確認信件。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
等他們的確認信件，真是一件漫長的等待啊。,4,等他們的確認信件，真是一件漫長的等待啊。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
這兩件衣服的款式差不多，請問哪一件比較適合搭配這條褲子？,1,這兩件衣服的款式差不多，請問哪一件比較適合搭配這條褲子？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
這兩件衣服的款式實在太相似了。,3,這兩件衣服的款式實在太相似了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
這兩件衣服的款式也差不多，真有品味。,4,這兩件衣服的款式也差不多，真有品味。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，我們是否需要再買一些延長線？,1,不好意思，我們是否需要再買一些延長線？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我們需要再買一些延長線，否則會不夠用。,3,我們需要再買一些延長線，否則會不夠用。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
我們需要再買一些延長線，否則我們的電器無法同時使用。,4,我們需要再買一些延長線，否則我們的電器無法同時使用。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
不好意思，您知道附近的公車站牌在哪裡嗎？,1,不好意思，您知道附近的公車站牌在哪裡嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你能告訴我附近的公車站牌在哪裡嗎？,3,你能告訴我附近的公車站牌在哪裡嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
你是指那個明顯標示公車站牌的標誌嗎？,4,你是指那個明顯標示公車站牌的標誌嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
這件事情我需要一些時間考慮，謝謝你的耐心。,1,這件事情我需要一些時間考慮，謝謝你的耐心。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我不喜歡這個點子，你能換一個嗎？,3,我不喜歡這個點子，你能換一個嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
這件事情我需要再想一想，你能等我一下嗎？,4,這件事情我需要再想一想，你能等我一下嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你今天怎麼又忘記帶雨傘了？,3,你今天怎麼又忘記帶雨傘了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
我今天出門真是大意，忘記帶雨傘了。,4,我今天出門真是大意，忘記帶雨傘了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
這個價錢似乎在我們的預算內，謝謝。,1,這個價錢似乎在我們的預算內，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
這個價錢剛好在預算內。,3,這個價錢剛好在預算內。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
這個價錢意外地在預算範圍之內。,4,這個價錢意外地在預算範圍之內。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
不好意思，我現在先洗個手，等手乾了再來吃。,1,不好意思，我現在先洗個手，等手乾了再來吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
等等再來吃，我先去洗個手。,3,等等再來吃，我先去洗個手。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
我先去洗個手，然後再來享用美食吧。,4,我先去洗個手，然後再來享用美食吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
不好意思，我等等要把這封信寄出去。,1,不好意思，我等等要把這封信寄出去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我需要你現在馬上把這封信寄出去。,3,我需要你現在馬上把這封信寄出去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
我等等要把這封信寄出去，真不錯的計劃。,4,我等等要把這封信寄出去，真不錯的計劃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
外面的雨好像已經停了，能否幫我拿傘？,1,外面的雨好像已經停了，能否幫我拿傘？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
外面的雨終於停了。,3,外面的雨終於停了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
外面的雨好像已經停了，真不愧是天氣預報員。,4,外面的雨好像已經停了，真不愧是天氣預報員。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用急，我先把這段話記錄下來，稍後再回覆你。,1,不用急，我先把這段話記錄下來，稍後再回覆你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我需要你現在就記下這段話。,3,我需要你現在就記下這段話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
我先隨便記錄一下這段話。,4,我先隨便記錄一下這段話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
不用擔心，結果都差不多。,1,不用擔心，結果都差不多。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
隨便你，反正我不在乎。,3,隨便你，反正我不在乎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
隨便你怎麼說，我不在乎。,4,隨便你怎麼說，我不在乎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
不好意思，我晚一點才會回到家。,1,不好意思，我晚一點才會回到家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我晚一點才會回到家。,3,我晚一點才會回到家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
我晚點回家，別太期待。,4,我晚點回家，別太期待。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
不用擔心，結果都差不多。,1,不用擔心，結果都差不多。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
不滿（Direct Anger/Complaint）：反正最後都一樣。,3,不滿（Direct Anger/Complaint）：反正最後都一樣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
反正最後都一樣，真不愧是你。,4,反正最後都一樣，真不愧是你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用太認真啦，慢慢來就好，放鬆重要。,1,不用太認真啦，慢慢來就好，放鬆重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
不用太認真啦。,3,不用太認真啦。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
不用太認真啦，你的努力根本就是浪費時間。,4,不用太認真啦，你的努力根本就是浪費時間。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用擔心，我們可以慢慢來。,1,不用擔心，我們可以慢慢來。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
好啊，你想怎樣。,3,好啊，你想怎樣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
好啊，看來你很渴望。,4,好啊，看來你很渴望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
沒關係，你喜歡就好。,1,沒關係，你喜歡就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
沒意見，隨便。,3,沒意見，隨便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
沒意見，隨便。,4,沒意見，隨便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
還可以吧。,1,還可以吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
還可以，沒什麼問題。,3,還可以，沒什麼問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
好像還行吧，真不愧是天才。,4,好像還行吧，真不愧是天才。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
哦好知道了。,3,哦好知道了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
哦，原來如此。,4,哦，原來如此。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
你喜歡就行。,1,你喜歡就行。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
你高興就好。,3,你高興就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
你高興就好。,4,你高興就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
喔，原來如此。,1,喔，原來如此。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
明白了。,3,明白了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
看來你很懂。,4,看來你很懂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，你的笑話真的很有趣。,1,喔，你的笑話真的很有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你真的很有趣。,3,你真的很有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
你真是個天生的喜劇演員。,4,你真是個天生的喜劇演員。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
嗯是嗯。,1,嗯是嗯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
是喔，真無趣。,3,是喔，真無趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
嗯哼是嗯哼。,4,嗯哼是嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
嗯哼。,1,嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
嗯哼。,3,嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
嗯哼。,4,嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,2
嗯，沒關係。,1,嗯，沒關係。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
別再找藉口了。,3,別再找藉口了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
看吧，我就說你什麼都做不好。,4,看吧，我就說你什麼都做不好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
喔，說得沒錯。,3,喔，說得沒錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
喔，真不錯的選擇。,4,喔，真不錯的選擇。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
不好意思，請問您能否告訴我現在的狀況呢？,1,不好意思，請問您能否告訴我現在的狀況呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你是否理解現在的狀況？,2,你是否理解現在的狀況？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你是不是故意裝傻，假裝不知道現在的狀況？,4,你是不是故意裝傻，假裝不知道現在的狀況？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
抱歉，麻煩你能讓我解釋一下嗎？,1,抱歉，麻煩你能讓我解釋一下嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我不會再為你解釋了。,2,我不會再為你解釋了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你真是個好懂的人，讓我不需要解釋。,4,你真是個好懂的人，讓我不需要解釋。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，抱歉，我沒有注意到你的情緒。請告訴我該如何改進。,1,喔，抱歉，我沒有注意到你的情緒。請告訴我該如何改進。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
這樣的態度給人不佳的印象。,2,這樣的態度給人不佳的印象。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你這種態度真是太令人驚艷了，完全就是我眼中的明星。,4,你這種態度真是太令人驚艷了，完全就是我眼中的明星。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
抱歉，我無法接受這樣的處理方式。,1,抱歉，我無法接受這樣的處理方式。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
這種處理方式與我的期望有出入。,2,這種處理方式與我的期望有出入。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
這種處理方式真是太天才了，我完全無法接受。,4,這種處理方式真是太天才了，我完全無法接受。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，抱歉讓你覺得我在潑冷水吧。,1,喔，抱歉讓你覺得我在潑冷水吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
在這種時候潑冷水似乎不是個好主意。,2,在這種時候潑冷水似乎不是個好主意。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你是不是天生就喜歡當盆栽，能夠潑人冷水呢？,4,你是不是天生就喜歡當盆栽，能夠潑人冷水呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
慢慢來就好，鬼打牆也沒關係吧。,1,慢慢來就好，鬼打牆也沒關係吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
請停止重複無意義的對話。,2,請停止重複無意義的對話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你怎麼又開始鬼打牆了呢？,4,你怎麼又開始鬼打牆了呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
抱歉，這種無聊的玩笑並不讓人覺得有趣。,1,抱歉，這種無聊的玩笑並不讓人覺得有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
這種玩笑的內容不太有趣。,2,這種玩笑的內容不太有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
這種無聊的玩笑一點都不好笑，你真有幽默感。,4,這種無聊的玩笑一點都不好笑，你真有幽默感。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，請問你是否有考慮我的意見？,1,不好意思，請問你是否有考慮我的意見？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你似乎並沒有重視我的意見。,2,你似乎並沒有重視我的意見。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你怎麼會覺得我在意你的意見呢？,4,你怎麼會覺得我在意你的意見呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，你有這樣想的原因嗎？,1,不好意思，你有這樣想的原因嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你認為世界是以你為中心運轉的嗎？,2,你認為世界是以你為中心運轉的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你是不是以為自己是宇宙的中心啊？,4,你是不是以為自己是宇宙的中心啊？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，說這種簡單謊言對你來說好像很容易。,1,喔，說這種簡單謊言對你來說好像很容易。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
說這種低質量謊言你覺得很自在？,2,說這種低質量謊言你覺得很自在？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
這種低級的謊言你竟然敢說出口，真是令人驚訝。,4,這種低級的謊言你竟然敢說出口，真是令人驚訝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
請不要再給我製造困擾，謝謝你。,1,請不要再給我製造困擾，謝謝你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
請停止給我製造困擾。,2,請停止給我製造困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
再給我製造麻煩，你真的很聰明耶。,4,再給我製造麻煩，你真的很聰明耶。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
這種麻煩你能否幫忙處理。,1,這種麻煩你能否幫忙處理。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
這種爛攤子需要盡快處理。,2,這種爛攤子需要盡快處理。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
這種爛攤子你自己想辦法收拾，別讓我們失望吧。,4,這種爛攤子你自己想辦法收拾，別讓我們失望吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
不好意思，你的工作方式讓我覺得不太專業。,1,不好意思，你的工作方式讓我覺得不太專業。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
你這種做事態度明顯不符合專業標準。,2,你這種做事態度明顯不符合專業標準。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你這種做事態度真的很不專業，真是令人佩服。,4,你這種做事態度真的很不專業，真是令人佩服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，聽起來你最近過得不太順利吧。,1,喔，聽起來你最近過得不太順利吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
已經沒有任何話語可以形容你的悲慘境遇。,2,已經沒有任何話語可以形容你的悲慘境遇。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你這麼悲慘，連安慰的話都想不出來。,4,你這麼悲慘，連安慰的話都想不出來。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，你會不會擔心自己造成的後果呢？,1,喔，你會不會擔心自己造成的後果呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你似乎沒有承擔責任的能力。,2,你似乎沒有承擔責任的能力。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你怎麼會擁有責任感呢？,4,你怎麼會擁有責任感呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
我很抱歉讓你感到失望。,1,我很抱歉讓你感到失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我已經不再相信你能改變。,2,我已經不再相信你能改變。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你真是個天賦異稟的呼吸大師。,4,你真是個天賦異稟的呼吸大師。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，你是否有在聽人說話呢？,1,不好意思，你是否有在聽人說話呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
你能否注意一下周圍的環境？,2,你能否注意一下周圍的環境？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你是不是都只用耳朵呼吸啊？,4,你是不是都只用耳朵呼吸啊？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
不要再試圖測試我的忍耐極限。,2,不要再試圖測試我的忍耐極限。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你真會挑戰人家的底線呢。,4,你真會挑戰人家的底線呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，能否請你尊重我的私人空間呢？,1,不好意思，能否請你尊重我的私人空間呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
請停止干擾我的生活。,2,請停止干擾我的生活。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你能否停止干擾我的生活？,4,你能否停止干擾我的生活？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
喔，別以為假裝不懂就能逃脫責任吧。,1,喔，別以為假裝不懂就能逃脫責任吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
裝傻是不可能矇混過關的。,2,裝傻是不可能矇混過關的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
裝傻是沒用的，你遲早會被拆穿。,4,裝傻是沒用的，你遲早會被拆穿。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
跟你合作真的是很抱歉讓我們遇到一些問題。,1,跟你合作真的是很抱歉讓我們遇到一些問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
跟你合作出現了許多問題。,2,跟你合作出現了許多問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
跟你合作真的是一場意外的驚喜。,4,跟你合作真的是一場意外的驚喜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
喔，希望你能慢慢成長和進步吧。,1,喔，希望你能慢慢成長和進步吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你應該努力提升自己。,2,你應該努力提升自己。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你怎麼不去多學學別人？,4,你怎麼不去多學學別人？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，你是不是有問題？,1,喔，你是不是有問題？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你似乎有疑問？,2,你似乎有疑問？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你是不是有問題？,4,你是不是有問題？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
抱歉，請問您需要我幫忙什麼嗎？,1,抱歉，請問您需要我幫忙什麼嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我對這件事沒有任何關聯。,2,我對這件事沒有任何關聯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
哦，你的世界好像圍著你轉呢。,4,哦，你的世界好像圍著你轉呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
抱歉，似乎沒有什麼幫助。,1,抱歉，似乎沒有什麼幫助。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
這個完全沒有效果。,2,這個完全沒有效果。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你的天賦真是令人驚嘆，連一點點的用處都沒有。,4,你的天賦真是令人驚嘆，連一點點的用處都沒有。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，請你到其他地方去。,1,不好意思，請你到其他地方去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
在這裡製造干擾是不被允許的。,2,在這裡製造干擾是不被允許的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你這是在刻意搗亂吧。,4,你這是在刻意搗亂吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
抱歉，我覺得你今天似乎有些不順利。,1,抱歉，我覺得你今天似乎有些不順利。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你表現得不太好。,2,你表現得不太好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你真是個天生的優秀者。,4,你真是個天生的優秀者。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，請你離我遠一點。,1,不好意思，請你離我遠一點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
請保持距離。,2,請保持距離。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你是不是忘記了你有呼吸的能力？,4,你是不是忘記了你有呼吸的能力？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，你不用特別強調啦。,1,喔，你不用特別強調啦。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你假裝在這裡的行為很明顯。,2,你假裝在這裡的行為很明顯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
