text,target,output,model_name,prompt_type,score,predicted_score
這條褲子的材質摸起來似乎很柔軟。,1,這條褲子的材質摸起來似乎很柔軟。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
這條褲子的材質不夠堅固。,3,這條褲子的材質不夠堅固。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
這條褲子的材質摸起來軟到不行。,4,這條褲子的材質摸起來軟到不行。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉抱歉，我自己來就好。,1,抱歉抱歉，我自己來就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
行吧行吧，我來自己做就好。,3,行吧行吧，我來自己做就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
好吧好吧，我會自己做就好。,4,好吧好吧，我會自己做就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
下個月的行程我還沒確定，抱歉。,1,下個月的行程我還沒確定，抱歉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
下個月的行程還沒確定。,3,下個月的行程還沒確定。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
下個月的行程我還沒確定。,4,下個月的行程我還沒確定。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，路口的紅綠燈看起來好像有問題。,1,抱歉，路口的紅綠燈看起來好像有問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
紅綠燈在路口出現故障的跡象。,3,紅綠燈在路口出現故障的跡象。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
這個路口的紅綠燈似乎有點不太靈光呢。,4,這個路口的紅綠燈似乎有點不太靈光呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請問我們何時該準備出發呢？,1,請問我們何時該準備出發呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我們應該準備出發了嗎？,3,我們應該準備出發了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
是時候展開冒險了吧？,4,是時候展開冒險了吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請問那邊的燈光可以再亮一些嗎？,1,請問那邊的燈光可以再亮一些嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
請調亮那邊的燈光，感謝合作。,3,請調亮那邊的燈光，感謝合作。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
那邊的燈光真是昏暗得恰到好處。,4,那邊的燈光真是昏暗得恰到好處。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請問我們有沒有忘記買醬油呢？,1,請問我們有沒有忘記買醬油呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我們沒有買醬油是很嚴重的問題！,3,我們沒有買醬油是很嚴重的問題！,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
我們應該沒有忘記買醬油吧？,4,我們應該沒有忘記買醬油吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
這雙鞋子穿起來是不是很舒服呢？,1,這雙鞋子穿起來是不是很舒服呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
這雙鞋子合腳性還可以。,3,這雙鞋子合腳性還可以。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
這雙鞋子穿起來比想像中還舒適。,4,這雙鞋子穿起來比想像中還舒適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
抱歉，我對那個地方不太熟悉。,1,抱歉，我對那個地方不太熟悉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我對那個地方的熟悉度不高。,3,我對那個地方的熟悉度不高。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我對那個地方的熟悉度可以用一隻小蚊子來形容。,4,我對那個地方的熟悉度可以用一隻小蚊子來形容。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉，我現在還在等待他們的確認信件。,1,抱歉，我現在還在等待他們的確認信件。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我還在等待他們的確認回覆。,3,我還在等待他們的確認回覆。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我還在等他們的確認信件。,4,我還在等他們的確認信件。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
這兩件衣服的款式差不多，請問哪一件比較適合我？,1,這兩件衣服的款式差不多，請問哪一件比較適合我？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
這兩件衣服的款式實在太相似了。,3,這兩件衣服的款式實在太相似了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
這兩件衣服的款式實在是太相似了。,4,這兩件衣服的款式實在是太相似了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
不好意思，我們是否需要購買一些延長線？,1,不好意思，我們是否需要購買一些延長線？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我們必須購買新的延長線。,3,我們必須購買新的延長線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我們也許應該考慮購買更多的延長線。,4,我們也許應該考慮購買更多的延長線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請問這附近的公車站牌在哪裡？,1,請問這附近的公車站牌在哪裡？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
請問附近的公車站牌在哪裡？,3,請問附近的公車站牌在哪裡？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
這附近的公車站牌難道還沒出現嗎？,4,這附近的公車站牌難道還沒出現嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
我能在考慮一下這件事嗎？,1,我能在考慮一下這件事嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我對這件事感到不滿意，需要再考慮一下。,3,我對這件事感到不滿意，需要再考慮一下。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
這件事情我需要再考慮一下。,4,這件事情我需要再考慮一下。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，我今天出門忘記帶雨傘了。,1,抱歉，我今天出門忘記帶雨傘了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我今天竟然忘了帶雨傘！,3,我今天竟然忘了帶雨傘！,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
真是不幸中的大幸，我今天竟然忘記帶雨傘出門了。,4,真是不幸中的大幸，我今天竟然忘記帶雨傘出門了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
這個價錢應該在我們的預算範圍之內吧。,1,這個價錢應該在我們的預算範圍之內吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
這個價錢剛好符合我們的預算。,3,這個價錢剛好符合我們的預算。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
這個價錢勉強符合預算。,4,這個價錢勉強符合預算。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
不好意思，我先去洗個手，等等再來吃。,1,不好意思，我先去洗個手，等等再來吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你應該先洗手，然後再吃東西。,3,你應該先洗手，然後再吃東西。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我先去洗個手，然後再來享用美味的餐點。,4,我先去洗個手，然後再來享用美味的餐點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
不好意思，我等等要把這封信寄出去。,1,不好意思，我等等要把這封信寄出去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我必須在不久將來寄出這封信。,3,我必須在不久將來寄出這封信。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我明天早上打算把這封信寄出去。,4,我明天早上打算把這封信寄出去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
外面的雨好像已經停了，請問可以出門了嗎？,1,外面的雨好像已經停了，請問可以出門了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
外面的雨應該已經停了吧。,3,外面的雨應該已經停了吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
外面的雨終於停了吧。,4,外面的雨終於停了吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
不好意思，我先把這段話記錄下來。,1,不好意思，我先把這段話記錄下來。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我需要先記下這個想法。,3,我需要先記下這個想法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我只是記住這段話而已。,4,我只是記住這段話而已。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
沒關係，差別不大。,1,沒關係，差別不大。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
無所謂，結果也不會有影響。,3,無所謂，結果也不會有影響。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
無所謂，結果也不重要。,4,無所謂，結果也不重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
不好意思，我晚一點才會回到家。,1,不好意思，我晚一點才會回到家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
我可能會晚點回家。,3,我可能會晚點回家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
我可能會稍微晚點回家。,4,我可能會稍微晚點回家。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
嗯，結果都是差不多的。,1,嗯，結果都是差不多的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
無論如何，結果都是一樣的。,3,無論如何，結果都是一樣的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
雖然看起來有差異，但實際上結果都差不多。,4,雖然看起來有差異，但實際上結果都差不多。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
不用太認真啦，喔。,1,不用太認真啦，喔。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
別太嚴肅吧。,3,別太嚴肅吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
不用太認真啦。,4,不用太認真啦。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
當然可以，不會勉強你。,1,當然可以，不會勉強你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
很好，你想怎樣都行。,3,很好，你想怎樣都行。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
好啊，真不愧是你。,4,好啊，真不愧是你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
沒問題，隨你選。,1,沒問題，隨你選。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
沒意見，隨便。,3,沒意見，隨便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
沒意見，隨便。,4,沒意見，隨便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
還可以喔。,1,還可以喔。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
還可以。,3,還可以。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
還可以，算是合格了。,4,還可以，算是合格了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，請問您剛才說什麼嗎？,1,抱歉，請問您剛才說什麼嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
哦，我了解了。,3,哦，我了解了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
哦，我很高興你終於理解了。,4,哦，我很高興你終於理解了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
你高興就好。,1,你高興就好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你能考慮一下我的感受嗎？,3,你能考慮一下我的感受嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
你高興就好，真是個快樂的訊息。,4,你高興就好，真是個快樂的訊息。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
喔，我了解了。,1,喔，我了解了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
我明白了。,3,我明白了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
看來你已經知道了。,4,看來你已經知道了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉讓我笑一下。,1,抱歉讓我笑一下。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
實在是太有趣了！,3,實在是太有趣了！,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
我真為你感到驕傲。,4,我真為你感到驕傲。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
不好意思，我不是很明白。,1,不好意思，我不是很明白。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
喔，你這麼說是嗎。,3,喔，你這麼說是嗎。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
嗯，真是令人驚訝。,4,嗯，真是令人驚訝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
嗯哼，謝謝。,1,嗯哼，謝謝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
嗯哼。,3,嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
嗯哼。,4,嗯哼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
嗯，好吧。,1,嗯，好吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
抱歉讓你不滿意。,3,抱歉讓你不滿意。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
我懂你的感受。,4,我懂你的感受。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
不好意思。,1,不好意思。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
真是太令人失望了。,3,真是太令人失望了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
嗯，真是不錯的選擇。,4,嗯，真是不錯的選擇。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
請問你對現在的狀況了解嗎？,1,請問你對現在的狀況了解嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
您是否理解當前的情況？,2,您是否理解當前的情況？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你似乎還不太明白當前的情況。,4,你似乎還不太明白當前的情況。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，請不要再浪費我的口水跟你解釋了。,1,抱歉，請不要再浪費我的口水跟你解釋了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
我們不需要進一步討論這個問題。,2,我們不需要進一步討論這個問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
我不會再無止境地重複解釋給你聽了。,4,我不會再無止境地重複解釋給你聽了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
喔，你這樣說話會讓人覺得不太舒服。,1,喔，你這樣說話會讓人覺得不太舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
這種態度容易引起厭煩感。,2,這種態度容易引起厭煩感。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你這種態度實在是太有魅力了，讓人忍不住想翻白眼。,4,你這種態度實在是太有魅力了，讓人忍不住想翻白眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉，這種處理方式我真的無法接受。,1,抱歉，這種處理方式我真的無法接受。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
這種處理方式並不符合我的期望。,2,這種處理方式並不符合我的期望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
這種處理方式似乎不錯。,4,這種處理方式似乎不錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
喔，抱歉，我只是想表達我的擔憂，請原諒。,1,喔，抱歉，我只是想表達我的擔憂，請原諒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
在這種情況下潑冷水是必要的嗎？,2,在這種情況下潑冷水是必要的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你是不是太喜歡當電燈泡了呢？,4,你是不是太喜歡當電燈泡了呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉，請不要一直在那邊鬼打牆，好嗎？,1,抱歉，請不要一直在那邊鬼打牆，好嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
請停止重複相同的問題。,2,請停止重複相同的問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你可以試著用更有建設性的方式來表達你的想法嗎？,4,你可以試著用更有建設性的方式來表達你的想法嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，這種無聊的玩笑並不太有趣。,1,抱歉，這種無聊的玩笑並不太有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
這個笑話的娛樂效果不佳。,2,這個笑話的娛樂效果不佳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
這個無趣的笑話實在不怎麼有趣。,4,這個無趣的笑話實在不怎麼有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，我想請問一下，你是否有考慮過我的意見？,1,抱歉，我想請問一下，你是否有考慮過我的意見？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你是否在尊重我的意見？,2,你是否在尊重我的意見？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你似乎並不太在意我的想法。,4,你似乎並不太在意我的想法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
喔，你是不是以為世界是繞著你在轉的，呵呵？,1,喔，你是不是以為世界是繞著你在轉的，呵呵？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你是否認為世界圍繞著你轉？,2,你是否認為世界圍繞著你轉？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你可能以為世界是繞著你在轉的，但其實並非如此。,4,你可能以為世界是繞著你在轉的，但其實並非如此。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
這種低級的謊言，你能否說一下？,1,這種低級的謊言，你能否說一下？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
這種低級的謊言你敢說出口。,2,這種低級的謊言你敢說出口。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
這種微不足道的謊言你也願意分享。,4,這種微不足道的謊言你也願意分享。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
請不要再給我製造麻煩了，謝謝你。,1,請不要再給我製造麻煩了，謝謝你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
請停止造成我的困擾。,2,請停止造成我的困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
我希望你能注意一下自己的行為，不要再給我製造麻煩了。,4,我希望你能注意一下自己的行為，不要再給我製造麻煩了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，讓我來幫你處理這個問題吧。,1,抱歉，讓我來幫你處理這個問題吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
您必須找出解決這種問題的方法。,2,您必須找出解決這種問題的方法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
這種困難的局面，還是得靠你自己努力解決。,4,這種困難的局面，還是得靠你自己努力解決。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，但你這樣做事的方式看起來不太專業。,1,抱歉，但你這樣做事的方式看起來不太專業。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
您這樣的工作方式不被認為是專業的。,2,您這樣的工作方式不被認為是專業的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你這種做事方式看起來像是一個不太在意細節的人。,4,你這種做事方式看起來像是一個不太在意細節的人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
喔，你真的很可憐，讓人不知道該說什麼。,1,喔，你真的很可憐，讓人不知道該說什麼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你已經到達了可憐的程度，令人驚訝。,2,你已經到達了可憐的程度，令人驚訝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你真是令人同情到無法忽視。,4,你真是令人同情到無法忽視。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉，我想你能否展現一些責任感？,1,抱歉，我想你能否展現一些責任感？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
您是否具備責任感？,2,您是否具備責任感？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你似乎對自己的行為沒有太多的擔憂。,4,你似乎對自己的行為沒有太多的擔憂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，我對你真的已經失望透頂了。,1,抱歉，我對你真的已經失望透頂了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
我對你已經失望的程度達到極點。,2,我對你已經失望的程度達到極點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
我對你真的感到非常驚訝，怎麼會變成這樣呢？,4,我對你真的感到非常驚訝，怎麼會變成這樣呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，我想請問你有在聽人說話嗎？,1,抱歉，我想請問你有在聽人說話嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
您是否正在聆聽他人說話？,2,您是否正在聆聽他人說話？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你似乎沒有完全聽懂人家說的話。,4,你似乎沒有完全聽懂人家說的話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，請你能否不要再測試我的忍耐極限？,1,抱歉，請你能否不要再測試我的忍耐極限？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
請避免超越我的底線。,2,請避免超越我的底線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
我真感謝你不斷地測試我的耐心。,4,我真感謝你不斷地測試我的耐心。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉，請你能否不要干擾我的生活？,1,抱歉，請你能否不要干擾我的生活？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
請停止影響我的生活。,2,請停止影響我的生活。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
請你能否稍微留點空間給我的私人空間？,4,請你能否稍微留點空間給我的私人空間？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
不好意思，請不要以為裝傻就可以混過去。,1,不好意思，請不要以為裝傻就可以混過去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
裝傻無法隱藏真相。,2,裝傻無法隱藏真相。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
裝傻也無法隱藏你的愚蠢。,4,裝傻也無法隱藏你的愚蠢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
抱歉，和你一起工作實在是很困擾。,1,抱歉，和你一起工作實在是很困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
與你合作出現了許多問題。,2,與你合作出現了許多問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
與你合作確實遇到不少困難。,4,與你合作確實遇到不少困難。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，請問你能否稍微成熟一點呢？,1,抱歉，請問你能否稍微成熟一點呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你可以考慮成長和改進嗎？,2,你可以考慮成長和改進嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你可以多努力一些嗎？,4,你可以多努力一些嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
請問你有什麼問題嗎？,1,請問你有什麼問題嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
您是否有疑問？,2,您是否有疑問？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,1
你似乎有些困惑。,4,你似乎有些困惑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，我不想多管閒事。,1,抱歉，我不想多管閒事。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
這與我無關。,2,這與我無關。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
我不想干涉你的事情。,4,我不想干涉你的事情。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
抱歉，完全沒幫助。,1,抱歉，完全沒幫助。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
沒有任何實質上的幫助。,2,沒有任何實質上的幫助。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
這點微不足道的幫助。,4,這點微不足道的幫助。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
請不要在這裡製造混亂。,1,請不要在這裡製造混亂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
在這裡製造混亂不建議。,2,在這裡製造混亂不建議。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
別在這裡製造更多混亂吧。,4,別在這裡製造更多混亂吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
喔，你可能遇到一些困難吧。,1,喔，你可能遇到一些困難吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你表現不佳。,2,你表現不佳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你在某些方面確實需要改進。,4,你在某些方面確實需要改進。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請不要再接近我。,1,請不要再接近我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
請保持距離。,2,請保持距離。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
別再靠近我了，感謝你。,4,別再靠近我了，感謝你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
你少在這裡假裝一下。,1,你少在這裡假裝一下。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你在這裡做的行為不必要。,2,你在這裡做的行為不必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你可以不用在這裡過度表現。,4,你可以不用在這裡過度表現。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，我不希望你繼續說下去。,1,抱歉，我不希望你繼續說下去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
我不需要你提供意見。,2,我不需要你提供意見。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
