text,target,output,model_name,prompt_type,score,predicted_score
這個路口的紅綠燈明顯壞掉了，根本不能信任了。,3,這個路口的紅綠燈明顯壞掉了，根本不能信任了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
路口的紅綠燈真的是一台超級高效的設備。,4,路口的紅綠燈真的是一台超級高效的設備。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我們是不是該準備出發了？,1,不好意思，我們是不是該準備出發了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
我們該出發了，快點準備！,3,我們該出發了，快點準備！,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
我們還是準備出發吧，好像我們還有什麼選擇。,4,我們還是準備出發吧，好像我們還有什麼選擇。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，燈光在那邊稍微暗了一點。,1,不好意思，燈光在那邊稍微暗了一點。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你們的燈光怎麼了，明明說是亮的，現在卻暗成這樣了。,3,你們的燈光怎麼了，明明說是亮的，現在卻暗成這樣了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你們的燈光真的是超級亮的，完全不需要加亮。,4,你們的燈光真的是超級亮的，完全不需要加亮。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我們是不是忘記買醬油了？,1,不好意思，我們是不是忘記買醬油了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你們怎麼把醬油給忘了？,3,你們怎麼把醬油給忘了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你們是不是忘記買醬油了？,4,你們是不是忘記買醬油了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
這雙鞋子穿起來真的很舒服喔。,1,這雙鞋子穿起來真的很舒服喔。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
這雙鞋子穿起來太舒服了，根本不想脫下來。,3,這雙鞋子穿起來太舒服了，根本不想脫下來。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,1
這雙鞋子穿起來超級舒服的，簡直是鞋子的極致體驗。,4,這雙鞋子穿起來超級舒服的，簡直是鞋子的極致體驗。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，我對那個地方不太熟悉耶。,1,不好意思，我對那個地方不太熟悉耶。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
我完全不清楚那個地方的路線耶。,3,我完全不清楚那個地方的路線耶。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
我對那個地方超級熟悉耶。,4,我對那個地方超級熟悉耶。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
不好意思，我還在等他們的確認信件。,1,不好意思，我還在等他們的確認信件。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
他們到底還在等什麼時候發出確認信件？,3,他們到底還在等什麼時候發出確認信件？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
我還在等著他們的確認信件，真期待啊。,4,我還在等著他們的確認信件，真期待啊。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
這兩件衣服的款式差不多，謝謝你幫我比較。,1,這兩件衣服的款式差不多，謝謝你幫我比較。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
這兩件衣服的款式完全雷同。,3,這兩件衣服的款式完全雷同。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
這兩件衣服的款式簡直是天造地設的。,4,這兩件衣服的款式簡直是天造地設的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我們需要再買一些延長線。,1,不好意思，我們需要再買一些延長線。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
我們需要馬上買一些延長線，否則我們就無法繼續工作了。,3,我們需要馬上買一些延長線，否則我們就無法繼續工作了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
我們需要再買一些延長線，真的是超級高科技的電腦。,4,我們需要再買一些延長線，真的是超級高科技的電腦。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
不好意思，我想問一下，這附近的公車站牌在哪裡？,1,不好意思，我想問一下，這附近的公車站牌在哪裡？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你能告訴我這附近的公車站牌在哪裡嗎？,3,你能告訴我這附近的公車站牌在哪裡嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,1
你一定是來這裡的第一個外地人，還不知道公車站牌在哪裡。,4,你一定是來這裡的第一個外地人，還不知道公車站牌在哪裡。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我需要再想一想。,1,不好意思，我需要再想一想。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
我不想就這件事情做決定。,3,我不想就這件事情做決定。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
這件事情我需要再想一想，還是想想看。,4,這件事情我需要再想一想，還是想想看。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
不好意思，我今天出門忘記帶雨傘了。,1,不好意思，我今天出門忘記帶雨傘了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你怎麼能把雨傘忘在家裡了？,3,你怎麼能把雨傘忘在家裡了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
真厲害，我今天出門忘記帶雨傘了。,4,真厲害，我今天出門忘記帶雨傘了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
這個價錢應該是可以在預算範圍之內的。,1,這個價錢應該是可以在預算範圍之內的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
這個價錢正好在預算範圍內。,3,這個價錢正好在預算範圍內。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
這個價錢在預算範圍之內，真的是超級划算的。,4,這個價錢在預算範圍之內，真的是超級划算的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，我先去洗個手，等一下再來吃吧。,1,不好意思，我先去洗個手，等一下再來吃吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你不能一下子就催我吃飯，我先去洗個手再來。,3,你不能一下子就催我吃飯，我先去洗個手再來。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
你一定是很期待我的到來，等我洗完手再一起吃吧。,4,你一定是很期待我的到來，等我洗完手再一起吃吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，我等等要把這封信寄出去。,1,不好意思，我等等要把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你快點讓我把這封信寄出去。,3,你快點讓我把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你一定很期待我把這封信寄出去。,4,你一定很期待我把這封信寄出去。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
外面的雨好像已經停了喔。,1,外面的雨好像已經停了喔。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
該怎麼辦？外面的雨好像已經停了！,3,該怎麼辦？外面的雨好像已經停了！,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
真幸運，外面的雨好像已經停了。,4,真幸運，外面的雨好像已經停了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
不好意思，我先記錄一下這段話。,1,不好意思，我先記錄一下這段話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你快點記錄下來！,3,你快點記錄下來！,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你一定是想讓我把這段話記錄下來。,4,你一定是想讓我把這段話記錄下來。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不用在意，反正也沒關係。,1,不用在意，反正也沒關係。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你就這樣隨便的？根本不把事情當回事。,3,你就這樣隨便的？根本不把事情當回事。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你真厲害，能夠如此隨便地說出這種話。,4,你真厲害，能夠如此隨便地說出這種話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我晚一點才會回到家。,1,不好意思，我晚一點才會回到家。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你怎麼能讓我等這麼久？,3,你怎麼能讓我等這麼久？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你一定會等到天亮才回家。,4,你一定會等到天亮才回家。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思說，但反正最後都一樣。,1,不好意思說，但反正最後都一樣。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你到底有沒有聽懂我的話？,3,你到底有沒有聽懂我的話？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你真厲害，最後還是會一樣。,4,你真厲害，最後還是會一樣。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不用太認真啦，麻煩你了。,1,不用太認真啦，麻煩你了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你一定要認真點。,3,你一定要認真點。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你一定是真的很認真。,4,你一定是真的很認真。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不用勉強就好。,1,不用勉強就好。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你不用勉強就行。,3,你不用勉強就行。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,1
真厲害，不勉強。,4,真厲害，不勉強。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不用在意，隨便就好。,1,不用在意，隨便就好。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你根本不在意我的意見，隨便就這樣說。,3,你根本不在意我的意見，隨便就這樣說。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
真棒，隨便就行。,4,真棒，隨便就行。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不過應該還可以吧。,1,不過應該還可以吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你怎麼能這樣說？這根本行得通！,3,你怎麼能這樣說？這根本行得通！,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你還真行。,4,你還真行。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不用客氣了，知道了。,1,不用客氣了，知道了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你到底聽清楚了嗎？,3,你到底聽清楚了嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你真厲害，知道了。,4,你真厲害，知道了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
你高興就好，謝謝。,1,你高興就好，謝謝。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你就該高興。,3,你就該高興。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你真高興。,4,你真高興。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
原來是這樣的。,1,原來是這樣的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
這根本就是原來這樣的！,3,這根本就是原來這樣的！,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
真厲害。,4,真厲害。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,2
不好意思笑死你囉。,1,不好意思笑死你囉。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你這樣的態度太不像話了，快笑死我。,3,你這樣的態度太不像話了，快笑死我。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
真厲害，快笑死。,4,真厲害，快笑死。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，能夠告訴我嗎？,1,不好意思，能夠告訴我嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你怎麼這樣做的？,3,你怎麼這樣做的？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
真厲害。,4,真厲害。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我不太懂你在說什麼。,1,不好意思，我不太懂你在說什麼。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你根本不在乎我的感受。,3,你根本不在乎我的感受。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
真厲害。,4,真厲害。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我還是算了吧。,1,不好意思，我還是算了吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你到底有沒有聽清楚？,3,你到底有沒有聽清楚？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你真厲害，能夠這樣迅速地放棄。,4,你真厲害，能夠這樣迅速地放棄。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思喔。,1,不好意思喔。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你根本不在乎我的感受。,3,你根本不在乎我的感受。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
真厲害。,4,真厲害。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我想問一下，你有沒有搞清楚現在的狀況？,1,不好意思，我想問一下，你有沒有搞清楚現在的狀況？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
目前的狀況是否已經清楚？,2,目前的狀況是否已經清楚？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定是非常清楚現在的狀況了。,4,你一定是非常清楚現在的狀況了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我不想再浪費口水跟你解釋了。,1,不好意思，我不想再浪費口水跟你解釋了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這些口水不需要浪費在解釋上。,2,這些口水不需要浪費在解釋上。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你一定需要我一口氣解釋十次才會懂。,4,你一定需要我一口氣解釋十次才會懂。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
你這種態度真的讓人很想翻白眼，不好意思說這話。,1,你這種態度真的讓人很想翻白眼，不好意思說這話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這種態度可能會讓人感到厭煩。,2,這種態度可能會讓人感到厭煩。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你這種態度真的是太厲害了，讓人很想給你鼓掌。,4,你這種態度真的是太厲害了，讓人很想給你鼓掌。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我不太能夠接受這種處理方式。,1,不好意思，我不太能夠接受這種處理方式。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這種處理方式不被許多人接受。,2,這種處理方式不被許多人接受。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
這種處理方式我超級滿意。,4,這種處理方式我超級滿意。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，能不能在這種時候不潑冷水嗎？,1,不好意思，能不能在這種時候不潑冷水嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
在這種時候，通常需要潑冷水。,2,在這種時候，通常需要潑冷水。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你一定是來這裡潑冷水的。,4,你一定是來這裡潑冷水的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你能不能不要一直在那邊鬼打牆？,1,不好意思，麻煩你能不能不要一直在那邊鬼打牆？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你一直在那邊鬼打牆嗎？,2,你一直在那邊鬼打牆嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真厲害，能夠一直在那邊鬼打牆。,4,你真厲害，能夠一直在那邊鬼打牆。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
這種玩笑我覺得不太好笑。,1,這種玩笑我覺得不太好笑。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這種玩笑的幽默效果不佳。,2,這種玩笑的幽默效果不佳。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
這種無聊的玩笑超好笑的。,4,這種無聊的玩笑超好笑的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我想知道你是否尊重我的意見？,1,不好意思，我想知道你是否尊重我的意見？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你是否尊重我的意見？,2,你是否尊重我的意見？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定是非常尊重我的意見。,4,你一定是非常尊重我的意見。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
你不覺得世界是繞著我們在轉的嗎？,1,你不覺得世界是繞著我們在轉的嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
這個問題常被用於哲學和心理學的討論中。,2,這個問題常被用於哲學和心理學的討論中。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你真有那麼重要，世界就會繞著你轉。,4,你真有那麼重要，世界就會繞著你轉。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你說這種低級的謊言也敢說出口嗎？,1,不好意思，你說這種低級的謊言也敢說出口嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
這種低級的謊言有人敢說出口。,2,這種低級的謊言有人敢說出口。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你說的這種高明的謊言，真的是太厲害了。,4,你說的這種高明的謊言，真的是太厲害了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
拜託你了，麻煩你能不能不要再給我製造麻煩？,1,拜託你了，麻煩你能不能不要再給我製造麻煩？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
請不要再給我製造麻煩。,2,請不要再給我製造麻煩。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真會幫我減輕負擔，謝謝你製造這麼多麻煩。,4,你真會幫我減輕負擔，謝謝你製造這麼多麻煩。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你能幫忙幫這個爛攤子收拾一下嗎？,1,不好意思，你能幫忙幫這個爛攤子收拾一下嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
這種攤子需要進行整理和改善。,2,這種攤子需要進行整理和改善。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定是很有才華的，能夠想出這種創新的收拾方法。,4,你一定是很有才華的，能夠想出這種創新的收拾方法。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思說這樣，但你這種做事態度真的很不專業。,1,不好意思說這樣，但你這種做事態度真的很不專業。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你這種做事態度不專業。,2,你這種做事態度不專業。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你這種做事態度真的是專業的典範。,4,你這種做事態度真的是專業的典範。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
你真的是一個很可憐的人，讓人不知道該說什麼。,1,你真的是一個很可憐的人，讓人不知道該說什麼。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你讓人無話可說。,2,你讓人無話可說。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你真的是一位讓人無話可說的天才。,4,你真的是一位讓人無話可說的天才。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
你不覺得自己有點責任感嗎？,1,你不覺得自己有點責任感嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你是否有責任感？,2,你是否有責任感？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你真有責任感啊。,4,你真有責任感啊。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
對不起，我真的很失望。,1,對不起，我真的很失望。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
我已經對你失望到了極點。,2,我已經對你失望到了極點。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真厲害，讓我對你這麼失望。,4,你真厲害，讓我對你這麼失望。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你聽我說話嗎？,1,不好意思，麻煩你聽我說話嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你是否正在聽人講話？,2,你是否正在聽人講話？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定是聽得很入迷啊。,4,你一定是聽得很入迷啊。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你可以不要再挑戰我的底線嗎？,1,不好意思，你可以不要再挑戰我的底線嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
挑戰我的底線已經超出適當的界限。,2,挑戰我的底線已經超出適當的界限。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真厲害，還想再挑戰我的底線？,4,你真厲害，還想再挑戰我的底線？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你能不能不要再干擾我的生活了？,1,不好意思，麻煩你能不能不要再干擾我的生活了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
我希望你能夠尊重我的私隱。,2,我希望你能夠尊重我的私隱。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,1
你真會幫助人，總是這樣關心我的生活。,4,你真會幫助人，總是這樣關心我的生活。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，別以為裝傻就能夠蒙混過去。,1,不好意思，別以為裝傻就能夠蒙混過去。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
裝傻並不能讓你混過去。,2,裝傻並不能讓你混過去。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你還真會裝得那麼傻，還能混過去。,4,你還真會裝得那麼傻，還能混過去。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我們合作的過程可能有點不順利。,1,不好意思，我們合作的過程可能有點不順利。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
跟你合作的經驗非常糟糕。,2,跟你合作的經驗非常糟糕。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
跟你合作真的是一種難得的體驗。,4,跟你合作真的是一種難得的體驗。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，能不能稍微有點長進嗎？,1,不好意思，能不能稍微有點長進嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你需要進一步提高你的能力。,2,你需要進一步提高你的能力。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真厲害，能夠一步步往前邁進。,4,你真厲害，能夠一步步往前邁進。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，麻煩你說明一下你有什麼問題嗎？,1,不好意思，麻煩你說明一下你有什麼問題嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你是否有問題？,2,你是否有問題？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定是有問題的。,4,你一定是有問題的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,3
不好意思，麻煩你告訴我關我什麼事啊？,1,不好意思，麻煩你告訴我關我什麼事啊？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這句話對我毫無關係。,2,這句話對我毫無關係。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你還真會關心我。,4,你還真會關心我。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我用了一點點。,1,不好意思，我用了一點點。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
沒有任何用途。,2,沒有任何用途。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真厲害，完全沒有用。,4,你真厲害，完全沒有用。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你別在這裡添亂吧。,1,不好意思，麻煩你別在這裡添亂吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
在這裡添加東西會造成混亂。,2,在這裡添加東西會造成混亂。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定是來這裡添亂的。,4,你一定是來這裡添亂的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你的幫助真的很有幫助。,1,不好意思，你的幫助真的很有幫助。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你沒有提供足夠的幫助。,2,你沒有提供足夠的幫助。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真的是超級有用的人。,4,你真的是超級有用的人。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你別再靠近我了。,1,不好意思，麻煩你別再靠近我了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
請保持安全距離。,2,請保持安全距離。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一定很喜歡被我拒絕。,4,你一定很喜歡被我拒絕。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你能不能少在這裡裝一下？,1,不好意思，你能不能少在這裡裝一下？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你在這裡的時間太長了。,2,你在這裡的時間太長了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真會在這裡裝。,4,你真會在這裡裝。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，我不想聽你說。,1,不好意思，我不想聽你說。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你不想讓我聽你說。,2,你不想讓我聽你說。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你說的我超想聽的。,4,你說的我超想聽的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，我想這不是廢話吧？,1,不好意思，我想這不是廢話吧？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這不是廢話。,2,這不是廢話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你還不知道這不是廢話嗎？,4,你還不知道這不是廢話嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你可以先離開一下吧。,1,不好意思，你可以先離開一下吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你可以離開。,2,你可以離開。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真厲害，能夠如此體貼地告訴我你要離開。,4,你真厲害，能夠如此體貼地告訴我你要離開。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你別拖我下水吧。,1,不好意思，麻煩你別拖我下水吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
請勿將我拖入水中。,2,請勿將我拖入水中。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你一定很需要我的幫助才會來問我。,4,你一定很需要我的幫助才會來問我。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，麻煩你了。,1,不好意思，麻煩你了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你顯示出很煩的表現。,2,你顯示出很煩的表現。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真的是個煩人的好孩子。,4,你真的是個煩人的好孩子。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不好意思，你根本不需要幫忙。,1,不好意思，你根本不需要幫忙。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這個人在這裡多餘。,2,這個人在這裡多餘。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你真的是多餘。,4,你真的是多餘。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
他教得真的很不錯。,1,他教得真的很不錯。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
他教學成績不佳。,2,他教學成績不佳。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
他教得真的是一流。,4,他教得真的是一流。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思，我現在有點忙。,1,不好意思，我現在有點忙。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
